Dataset,Code,Project,sha,CWE,Severity,Year,owner,project,Date,Message,sha-p
VULAS,CVE-2018-1000104,https://github.com/jenkinsci/coverity-plugin,34b7c2b07014b8e1e708361170146600db172491,,,,jenkinsci,coverity-plugin,1/10/18 18:52,"Fix Jenkins issue SECURITY-260 - credentials stored in plaintext. Removed the ""user"" and ""password"" which were stored as plain text. If the previous configuration still contains plaintext user and password, these information will be migrated into Credentials once.

Fix: 109522, 108097",6e3729f9af2595749b9e7354e20510ab50308a90
VULAS,CVE-2018-1000107,https://github.com/jenkinsci/ownership-plugin,42487df17cd272e504d3cd3e09abb4904f80dba2,,,,jenkinsci,ownership-plugin,2/20/18 19:29,[SECURITY-498] - Prevent users from modifying ownership via REST or CLI,5e83dc828899332f6e2d076ee554ffccea6e5f12
VULAS,CVE-2018-1000109,https://github.com/jenkinsci/google-play-android-publisher-plugin,f81b058289caf3332ae40d599a36a3665b1fa13c,,,,jenkinsci,google-play-android-publisher-plugin,2/3/18 13:02,"[FIXED SECURITY-715] Guard credential enumeration with permission check.

Previously, users who were not allowed to read credentials, or job
configs, could list the available Google OAuth credentials in the
system, and validate whether the credentials were valid.",ca8abcc23c29625996c70fa7e53eb69dafa9f527
VULAS,CVE-2018-1000110,https://github.com/jenkinsci/git-plugin,a3d3a7eb7f75bfe97a0291e3b6d074aafafa86c9,,,,jenkinsci,git-plugin,2/9/18 23:40,"Fix SECURITY-723 - info disclosure over http

Prior to this change, the /git/search/ URL responded to queries for
user name information with the user names of system users which match
the query parameters, even if the query is not authenticated.

This removes the ability to search through the /git/search/ URL.  The
/git/search/ URL is an accident of implementation from the 2011
addition of the GitStatus object.",2656c35f36974fc2cf1e64343d3764c4cb57432b
VULAS,CVE-2018-1000111,https://github.com/jenkinsci/subversion-plugin,25f6afbb02a5863f363b0a2f664ac717ace743b4,,,,jenkinsci,subversion-plugin,2/19/18 14:05,[SECURITY-724] Fix data disclosure using search,6826814479b2b6b77ab31bf9bab85b01e060da5b
VULAS,CVE-2018-1000112,https://github.com/jenkinsci/mercurial-plugin,54b4f82e80c89d51b12bc64258f6b59e98b0c16a,,,,jenkinsci,mercurial-plugin,2/19/18 14:06,[SECURITY-726] Data disclosure using search.,f6e5f0bff2d8678c0e7cb13d0db031b45c7a0437
VULAS,CVE-2018-1000114,https://github.com/jenkinsci/promoted-builds-plugin,9b99b9427cc4f692644f929e70f3e7b2180b11c5,,,,jenkinsci,promoted-builds-plugin,2/20/18 19:43,"[SECURITY-190][SECURITY-676] Make permissions consistent for approvals, re-executions, and force promotions",fbb7dda57a2e192653910f8ea4d395850b48ce08
VULAS,CVE-2018-1000125,https://github.com/inversoft/prime-jwt,0d94dcef0133d699f21d217e922564adbb83a227,,,,inversoft,prime-jwt,1/30/18 16:38,"Fixes Issue #2, bug exists that allows a JWT to be decoded even when no signature is provided.",7c9474a493e00ba184df370fc87d8f87ac00904a
VULAS,CVE-2018-1000129,https://github.com/rhuss/jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,,,,rhuss,jolokia,1/24/18 9:35,"fix: Verify a given 'mimeType' and/or 'callback' request parameter

So that only fixed values are possible, in order to avoid XSS attack
vectors.",557c23edec6b1321fac9bf73239e6cadfda77a07
VULAS,CVE-2018-1000134,https://github.com/pingidentity/ldapsdk,8471904a02438c03965d21367890276bc25fa5a6,,,,pingidentity,ldapsdk,3/9/18 17:29,"Fix a SimpleBindRequest bug

Fixed a bug in SimpleBindRequest that prevented it from rejecting a
bind request that includes a DN without a password (when it is
appropriate to do so, based on the
LDAPConnectionOptions.bindWithDNRequiresPassword() setting) when
operating in synchronous mode.  The setting was properly honored in
the default asynchronous mode.",41df75887cd26ee936d4d1e824ee1da77ed77e6d
VULAS,CVE-2018-1000149,https://github.com/jenkinsci/ansible-plugin,06d30e5b626a978e258a7f4ab473cd7f53a7cba7,,,,jenkinsci,ansible-plugin,3/21/18 12:32,[SECURITY-630] hostKey is secure by default now. Old hostKeyChecking value is ignored and deprecated. Currently you will need to disabled the checking.,02694ea4c4f08d1ace78afd5116ad76db8ddb458
VULAS,CVE-2018-1000406,https://github.com/jenkinsci/jenkins,c3351d2e7c3edfee82b9470e9aa1168982296072,,,,jenkinsci,jenkins,9/27/18 9:31,[SECURITY-1074],01157a699f611ca7492e872103ac01526a982cf2
VULAS,CVE-2018-1000407,https://github.com/jenkinsci/jenkins,df87e12ddcfeafdba6e0de0e07b3e21f8473ece6,,,,jenkinsci,jenkins,9/27/18 9:15,[SECURITY-1129],517da6ed389f0a606dd9bb8595bc79fc93f4331c
VULAS,CVE-2018-1000531,https://github.com/inversoft/prime-jwt,abb0d479389a2509f939452a6767dc424bb5e6ba,,,,inversoft,prime-jwt,5/2/18 15:31,Fixing issue #3 and adding tests to confirm.,8d73248b7e4c8bdeed807a9be89ea51d348764e0
VULAS,CVE-2018-1000548,https://github.com/umlet/umlet,e1c4cc6ae692cc8d1c367460dbf79343e996f9bd,,,,umlet,umlet,4/6/18 8:00,#500 secure xml parsing; new cfg secure_xml_processing,66984741d0ca00d8c94d5329c9344157b51bc380
VULAS,CVE-2018-1000614,https://github.com/opennetworkinglab/onos,d59f36ce062b31be67221f6b668abaeb54011d49,,,,opennetworkinglab,onos,6/14/18 12:42,"Fixing XXE attacks through NETCONF Alarms

Change-Id: I3426ebfe4ede9e4a13f753be6ba2b73e3db70876",2bd11b79bf5e11943b124f88e4e9c5268613ad0d
VULAS,CVE-2018-1000615,https://github.com/opennetworkinglab/onos,1a783729a1d7e0cd59d59a8dd3a73cdd6ac0f30d,,,,opennetworkinglab,onos,6/27/18 20:21,"Fix for OS-12, NumberFormatException on badly formatted version string

Change-Id: I7d667b12bcc00e8a8135c367cb9463f266130d31",eb42a733464fcad5b94204e05cbec4e271fd3cd0
VULAS,CVE-2018-1000616,https://github.com/opennetworkinglab/onos,af1fa39a53c0016e92c1de246807879c16f507d6,,,,opennetworkinglab,onos,6/26/18 9:16,"[OS] Fix for XXE in netconf drivers xml utils

Change-Id: Ie38901decb59712c7cf6c717f42bbb746c1e1921",021d2eb175b8e46d4690cd9e1243301ddd903bcc
VULAS,CVE-2018-1000632,https://github.com/dom4j/dom4j,e598eb43d418744c4dbf62f647dd2381c9ce9387,,,,dom4j,dom4j,7/1/18 9:27,#48 Validate QName inputs - throw IllegalArgumentException when qualified name contains disallowed character.,565f4f4a400216ed763760eb8ec803c79fbc830b
VULAS,CVE-2018-1000844,https://github.com/square/retrofit,97057aaae42e54bfbee8acfa8af7dcf37e812342,,,,square,retrofit,4/17/18 17:59,"Merge pull request #2735 from square/jwilson.0417.lock_down_jaxb

Lock down JAXB. Don't load remote entities.",ce787ed52be1eb881e5375aaf14100c1800e4037:4a693c5aeeef2be6c7ecf80e7b5ec79f6ab59437
VULAS,CVE-2018-1000850,https://github.com/square/retrofit,b9a7f6ad72073ddd40254c0058710e87a073047d,,,,square,retrofit,10/21/18 20:45,"Forbid path traversal ('.' and '..') as @Path parameters.

They're likely to have the unintended effect. For example, passing ""..""
to @DELETE /account/book/{isbn}/ yields @DELETE /account/.",5088b0df6f2c52fcead426dafbb04214225e0cc7
VULAS,CVE-2018-1000861,https://github.com/jenkinsci/jenkins,47f38d714c99e1841fb737ad1005618eb26ed852,,,,jenkinsci,jenkins,11/21/18 14:09,"[SECURITY-595]

Co-Authored-By: Wadeck Follonier <wadeck.follonier@gmail.com>",73afa0ca786a87f05b5433e2e38f863826fcad17
VULAS,CVE-2018-1000862,https://github.com/jenkinsci/jenkins,c19cc705688cfffa4fe735e0edbe84862b6c135f,,,,jenkinsci,jenkins,11/21/18 12:41,[SECURITY-904],82f55553ca56b8f58294705c969bbaf275fe63b2
VULAS,CVE-2018-1000863,https://github.com/jenkinsci/jenkins,4ed66e5838476e575a83c3cd13fffb37eefa2f48,,,,jenkinsci,jenkins,11/21/18 12:46,[SECURITY-1072],c19cc705688cfffa4fe735e0edbe84862b6c135f
VULAS,CVE-2018-1000864,https://github.com/jenkinsci/jenkins,73afa0ca786a87f05b5433e2e38f863826fcad17,,,,jenkinsci,jenkins,11/21/18 12:47,[SECURITY-1193],4ed66e5838476e575a83c3cd13fffb37eefa2f48
VULAS,CVE-2018-1000865,https://github.com/jenkinsci/groovy-sandbox,0cd7ec12b7c56cfa3167d99c5f43147ce05449d3,,,,jenkinsci,groovy-sandbox,10/18/18 0:14,[SECURITY-1186] Forbid sandboxed classes from overriding finalize.,26ffba44156996da347c66a38cc7b056a4d243d3
VULAS,CVE-2018-1000866,https://github.com/jenkinsci/groovy-sandbox,0cd7ec12b7c56cfa3167d99c5f43147ce05449d3,,,,jenkinsci,groovy-sandbox,10/18/18 0:14,[SECURITY-1186] Forbid sandboxed classes from overriding finalize.,26ffba44156996da347c66a38cc7b056a4d243d3
VULAS,CVE-2018-1002200,https://github.com/codehaus-plexus/plexus-archiver,58bc24e465c0842981692adbf6d75680298989de,,,,codehaus-plexus,plexus-archiver,5/5/18 22:16,"fix: fail when trying to extract outside of dest dir

A well crafted zip file may cause the code to extract outside of the destination dir.
This PR fails when that happens so that no unexpected behaviour happens.",97c0d97504632a2a80b7d847bccdd9b37d27aea1
VULAS,CVE-2018-1002201,https://github.com/zeroturnaround/zt-zip,759b72f33bc8f4d69f84f09fcb7f010ad45d6fff,,,,zeroturnaround,zt-zip,4/26/18 14:52,"Fixed potential security vulnerability reported by Snyk Security Research Team

This is an arbitrary file write vulnerability, that can be achieved using a specially crafted zip archive, that holds path traversal filenames. So when the filename gets concatenated to the target extraction directory, the final path ends up outside of the target folder.",d1c40776d2ff18550d95db2609d3d154692dea93
VULAS,CVE-2018-10237,https://github.com/google/guava,f89ece5721b2f637fe754937ff1f3c86d80bb196,,,,google,guava,4/24/18 18:05,"Avoid presizing arrays.

RELNOTES=Fixed Denial of Service vulnerability for servers that use Guava and deserialize attacker data: [CVE-2018-10237](https://github.com/google/guava/wiki/CVE-2018-10237).

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=194113840",5d8209c28d83a7bc6e3153970efe4b795e8ad88d
VULAS,CVE-2018-10862,https://github.com/wildfly/wildfly-core,40996ae6d5d3b6c1602a15f96b86a8d8a39b53eb,,,,wildfly,wildfly-core,6/20/18 7:29,[WFCORE-3938]: Checking target paths when unzipping deployements.,c9950d0a7f72236fb7ca68aa8f46afbc32081da1
VULAS,CVE-2018-10936,https://github.com/pgjdbc/pgjdbc,cdeeaca47dc3bc6f727c79a582c9e4123099526e,,,,pgjdbc,pgjdbc,8/12/18 15:15,"security: implement SSL hostname verification for non-default (LibPQFactory) SSL factories (CVE-2018-10936)

In order to configure full SLL verification, `sslmode=verify-full` should be used.
However, previous versions of pgjdbc missed hostname verification for non-default SSL factories,
so `sslmode=verify-full` was effectively the same as `sslmode=verify-ca`.

Default sslfactory (which is LibPQFactory) is not impacted.

Extra changes:
- support for sslmode=allow/prefer/require
- ssl=true is treated as verify-full
- sslfactoryarg and socketFactoryArg are deprecated (as constructors with Properties) can be used.",c2885dd0cfc793f81e5dd3ed2300bb32476eb14a
VULAS,CVE-2018-11248,https://github.com/lingochamp/FileDownloader,ff240b883490a84744705f9b4165719d7633f902,,,,lingochamp,FileDownloader,5/18/18 6:01,"chore: fix typo on the directory traversal vulnerability message
refs #1028",e8dd7724c9243b21181eb3d27a1715ed811ccfde
VULAS,CVE-2018-11758,https://github.com/apache/cayenne,6fc896b65ed871be33dcf453cde924bf73cf83db,,,,apache,cayenne,7/9/18 8:16,Disable external entities in XML reader,0b1f5af0f4b4349a8266c97d6423f44058101b65
VULAS,CVE-2018-11761,https://github.com/apache/tika,4e67928412ad56333d400f3728ecdb59d07d9d63,,,,apache,tika,9/6/18 12:57,improve xml parsing,705b79ccb6c0ad0f92a3a185bf7e66cacf899931
VULAS,CVE-2018-11762,https://github.com/apache/tika,a09d853dbed712f644e274b497cce254f3189d57,,,,apache,tika,7/13/18 20:16,"TIKA-2687

# Conflicts:
#	tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java",525889a4f928d1d448c6aaf6b1ddc19081e07404
VULAS,CVE-2018-11771,https://github.com/apache/commons-compress,a41ce6892cb0590b2e658704434ac0dbcb6834c8,,,,apache,commons-compress,8/9/18 18:39,COMPRESS-463 throw exception when detecting a truncated stored entry,64ed6dde03afbef6715fdfdeab5fc04be6192899
VULAS,CVE-2018-11775,https://github.com/apache/activemq,bde7097fb8173cf871827df7811b3865679b963d,,,,apache,activemq,8/21/18 13:05,"Add support for hostname verification

(cherry picked from commit 69fad2a135689f6c31fbada1c397f2e0dfd90d3c)",2373aa1320dec90a60d69001adcb0ce856d61d10
VULAS,CVE-2018-11784,https://github.com/apache/tomcat,efb860b3ff8ebcf606199b8d0d432f76898040da,,,,apache,tomcat,9/4/18 18:19,"When generating a redirect to a directory in the Default Servlet, avoid generating a protocol relative redirect.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1840055 13f79535-47bb-0310-9956-ffa450edef68",94155efccd19fc3338433c63cfa5430e2d1ae00a
VULAS,CVE-2018-11786,https://github.com/apache/karaf,24fb477ea886e8f294dedbad98d2a2c4cb2a44f9,,,,apache,karaf,10/24/17 18:38,[KARAF-5427] Add RBAC support for reflection invocation and redirections in the console,540adc3e5fca1f22a05791366f52fe3308d20a35
VULAS,CVE-2018-11799,https://github.com/apache/oozie,d50df341432df1049c6c85bf2dcda9eb0be04d73,,,,apache,oozie,10/17/18 17:08,OOZIE-3370 Property filtering is not consistent across job submission (andras.piros),a74e4bd1b2f16730d7ab6e2470ac27c666536178
VULAS,CVE-2018-1190,https://github.com/cloudfoundry/uaa,96fe26711f8f8855d2994a531447f730afd61844,,,,cloudfoundry,uaa,12/7/17 18:46,"Escape output

[#153420213] https://www.pivotaltracker.com/story/show/153420213

Signed-off-by: Filip Hanik <fhanik@pivotal.io>",a6c6f3687137d387b080de59228fa52bf92c7680
VULAS,CVE-2018-12036,https://github.com/jeremylong/DependencyCheck,c106ca919aa343b95cca0ffff0a0b5dc20b2baf7,,,,jeremylong,DependencyCheck,5/7/18 11:01,"Merge pull request #1265 from jeremylong/snyk_report

Fix Possible Path Traversal from Archive Files",c5418506af1fe3a4f5d18752e272e783a46386f8:cfa994ddc46d333366054a0c41c5d99ae5e0d64f
VULAS,CVE-2018-12418,https://github.com/junrar/junrar,ad8d0ba8e155630da8a1215cee3f253e0af45817,,,,junrar,junrar,5/31/18 2:22,"make Archive slightly more robust against corrupt files.  Add (#8)

unit test file from Apache Tika.",00610e6ee75d5fd6be8cdfc1936a294295026469
VULAS,CVE-2018-12537,https://github.com/eclipse/vert.x,1bb6445226c39a95e7d07ce3caaf56828e8aab72,,,,eclipse,vert.x,5/23/18 10:31,Http header CR / LF validation - fixes #2470,513b18b909a144b75ff755414cd0625150149a3d
VULAS,CVE-2018-12538,https://github.com/eclipse/jetty.project,a0b8321ef452dddff9bc6c14e3ac0108239bfa2c,,,,eclipse,jetty.project,1/10/18 15:40,"Jetty 9.4.x 2038 slow filesessiondatastore (#2102)

* Issue #2038 Speed up FileSessionDataStore

Signed-off-by: Jan Bartel <janb@webtide.com>",356bf2e06f1a0f3b79a1fe30af0fb92a9ed8f74f
VULAS,CVE-2018-12541,https://github.com/eclipse-vertx/vert.x,269a583330695d1418a4f5578f7169350b2e1332,,,,eclipse-vertx,vert.x,9/20/18 7:36,CVE-2018-12541: When a WebSocket upgrade has a body > 8192 send an appropriate response immediately and close the connection afterward. - fixes #2648,616a034d59a8fcdb264b4bfcf3ec34bd83175ab0
VULAS,CVE-2018-12542,https://github.com/vert-x3/vertx-web,57a65dce6f4c5aa5e3ce7288685e7f3447eb8f3b,,,,vert-x3,vertx-web,9/20/18 7:42,"CVE-2018-12542: The StaticHandler uses external input to construct a pathname that should be within a restricted directory, but it does not properly neutralize '\' (forward slashes) sequences that can resolve to a location that is outside of that directory when running on Windows Operating Systems. - fixes #1025",3fcb0036dc11f22ea232f61cfff31b29a6b6eca4
VULAS,CVE-2018-1256,https://github.com/pivotal-cf/spring-cloud-sso-connector,ef647a2acf2363c6018e8543d665ac8862593372,,,,pivotal-cf,spring-cloud-sso-connector,4/24/18 23:03,"Revert commit c594317337457a7f19166244f6acc66b476be856

* Above commit creates a regression for when we make the Issuer check
without binding to a SSO service

[#157069100]

Signed-off-by: Alex Jackson <ajackson@pivotal.io>",9531430217eb95f9c70e1728d0213b605ffbaa2c
VULAS,CVE-2018-12585,https://github.com/OPCFoundation/UA-Java,83fe7a9f9a510f35e3903bef907d22889f99b08b,,,,OPCFoundation,UA-Java,6/4/18 13:08,Disabled DTD processing for XML parsing,1c4a3b1e10e23b7dc1dfa01b115c6d159c0cfb59
VULAS,CVE-2018-1259,https://github.com/SvenEwald/xmlbeam,f8e943f44961c14cf1316deb56280f7878702ee1,,,,SvenEwald,xmlbeam,4/11/18 16:05,Security fixes,e570eadb1526f0ccb764f3783d74c8f21b2691b2
VULAS,CVE-2018-1261,https://github.com/spring-projects/spring-integration-extensions,a5573eb232ff85199ff9bb28993df715d9a19a25,,,,spring-projects,spring-integration-extensions,5/3/18 1:12,"Disallow traversal entity in zip

When the file name holds path traversal file names it gets
concatenated to the target extraction directory,
the final path ends up outside of the target folder.",c5602c4223fa2726a8c0ad70f8f0cb9deb6ac57d
VULAS,CVE-2018-1263,https://github.com/spring-projects/spring-integration-extensions,d10f537283d90eabd28af57ac97f860a3913bf9b,,,,spring-projects,spring-integration-extensions,5/10/18 13:58,"Dissallow traversal entry even for byte[]

The previous change prevents the transformer from writing a file outside of
the working directory.

However it still produced an entry for an errant file when producing just contents,
and not writing to the file system. However, the errant path would be added to the
message and might be used by subsequent components to write to the file system.

This situation is present in the `UnZip2FileTests`.

While this vulnerability is not directly exposed by the framework, user applications
could be affected by it.",8c4e18fde994f3794c266824575ccb8c6bd9469d
VULAS,CVE-2018-1284,https://github.com/apache/hive,b0a58d245875dc1b3ac58a7cf1a61d3b17805e96,,,,apache,hive,3/7/18 21:37,"HIVE-18879: Disallow embedded element in UDFXPathUtil needs to work if xercesImpl.jar in classpath (Daniel Dai, reviewed by Thejas Nair)",0cfd4feadd1b7dba206025cc20c5b8235231e8c5
VULAS,CVE-2018-1295,https://github.com/apache/ignite,340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49,,,,apache,ignite,1/22/18 19:41,ignite-6643 Marshalling improvements,ce96e4f3ed7c151b7f3e845981d7470d707c4050
VULAS,CVE-2018-12972,https://github.com/OpenTSDB/opentsdb,a6a9ec4bc8a526951bc25bb19a145782bafaa8b0,,,,OpenTSDB,opentsdb,1/28/17 23:05,"Avoid double computing the expressions for the /query/exp endpoint.
Also make sure both versions of next() handle booleans.

Signed-off-by: Chris Larsen <clarsen@yahoo-inc.com>",cac608ad7bfaf6315fd2319a8af37da307abdeb9
VULAS,CVE-2018-1304,https://github.com/apache/tomcat,723ea6a5bc5e7bc49e5ef84273c3b3c164a6a4fd,,,,apache,tomcat,2/6/18 11:38,"Fix https://bz.apache.org/bugzilla/show_bug.cgi?id=62067
Correctly apply security constraints mapped to the context root using a
URL pattern of """"

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1823306 13f79535-47bb-0310-9956-ffa450edef68",a8b0e84dc703025f7d1b3ae4ed554a3c589feed4
VULAS,CVE-2018-1306,https://github.com/apache/portals-pluto,89f6a59a740d0a8318640ca6015e9a381c5c6b50,,,,apache,portals-pluto,2/8/18 8:32,Changed the temp directory used by the demo portlet.,13a67911ead04ccbb80a492d567c5a2878fa8a8f
VULAS,CVE-2018-1309,https://github.com/apache/nifi,28067a29fd13cdf8e21b440fc65c6dd67872522f,,,,apache,nifi,2/13/18 5:10,"NIFI-4869 Added SAX utility method for SplitXML processor.
Added unit tests.
Added test resources to RAT exclude list.
This closes #2466",a3edd34db031d5d5efc83a90e99368a1dfd20a4f
VULAS,CVE-2018-1320,https://github.com/apache/thrift,d973409661f820d80d72c0034d06a12348c8705e,,,,apache,thrift,3/5/18 16:34,"THRIFT-4506: fix use of assert for correctness in Java SASL negotiation
Client: java",9e0c9272140ea91ea4b3f042d207acbbaa15c093
VULAS,CVE-2018-1324,https://github.com/apache/commons-compress,2a2f1dc48e22a34ddb72321a4db211da91aa933b,,,,apache,commons-compress,12/22/17 18:34,COMPRESS-432 make sure code doesn't get stuck in infinite loop,dcb0486fb4cb2b6592c04d6ec2edbd3f690df5f2
VULAS,CVE-2018-1327,https://github.com/apache/struts,67ecf3a21608e20449bcb7895b22204b400fecd4,,,,apache,struts,2/20/18 5:49,Defines a new handler using Jackson XML,4260bee634cb606be6071bce2383fddb510608aa
VULAS,CVE-2018-1336,https://github.com/apache/tomcat,92cd494555598e99dd691712e8ee426a2f9c2e93,,,,apache,tomcat,4/27/18 17:26,"Improve handing of overflow in the UTF-8 decoder with supplementary characters.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1830373 13f79535-47bb-0310-9956-ffa450edef68",c6e1958637dddc04ef3367d1f0ba233fe45747fe
VULAS,CVE-2018-14371,https://github.com/eclipse-ee4j/mojarra,1b434748d9239f42eae8aa7d37d7a0930c061e24,,,,eclipse-ee4j,mojarra,5/11/18 8:02,fixing CTS failure issue in master branch,6f612e6797ad8d2e6a54d2fcfd15cbb8c75286b1
VULAS,CVE-2018-14627,https://github.com/wildfly/wildfly,883115ea2168343e870745f538a80b1ddc360914,,,,wildfly,wildfly,8/10/18 1:28,"Merge pull request #10675 from tadamski/WFLY-9107

[WFLY-9107] IIOP security configuration and tests refactor",6aeecf1c7a354020e1f90e52324cd36109f60be2:abeb783bed01b1586a0541e3f80cd3d2c47bcd2b
VULAS,CVE-2018-14637,https://github.com/keycloak/keycloak,0fe0b875d63cce3d2855d85d25bb8757bce13eb1,,,,keycloak,keycloak,10/12/18 15:36,KEYCLOAK-8260 Improve SAML conditions handling,021e48aea4a5db0f128de7d9281dc37e648f9d09
VULAS,CVE-2018-14658,https://github.com/keycloak/keycloak,a957e118e6efb35fe7ef3a62acd66341a6523cb7,,,,keycloak,keycloak,9/13/18 4:20,Redirect URLs are not normalized,0897d969b1327d07ad9a9411cbb8ba6aec8d5ded
VULAS,CVE-2018-15531,https://github.com/javamelody/javamelody,ef111822562d0b9365bd3e671a75b65bd0613353,,,,javamelody,javamelody,9/4/18 6:31,fix for security,00dd8d51a6483cb3a5b4c8ae9c24197028401c58
VULAS,CVE-2018-15801,https://github.com/spring-projects/spring-security,c70b65c5df0e170a2d34d812b83db0b7bc71ea25,,,,spring-projects,spring-security,11/13/18 5:00,"Favor URL.toExternalForm

Converts URLs to Strings before comparing them. Uses toString(),
which delegates to toExternalForm().

Fixes: gh-6073",a32d19ec7dfcd9dd2b51e37f1adc3d8f1bf23490
VULAS,CVE-2018-17187,https://github.com/apache/qpid-proton-j,0cb8ca03cec42120dcfc434561592d89a89a805e,,,,apache,qpid-proton-j,11/6/18 12:17,PROTON-1962: update some defaults and related handling,31f5fc97bbf60a73ba913b7dc16851cf7e2a150b
VULAS,CVE-2018-17192,https://github.com/apache/nifi,dbf259508c2b8e176d8cb837177aaadbf44f0670,,,,apache,nifi,6/13/18 21:05,"NIFI-5258 - Changed addHeader to setHeader which stops X-Frame-Options being added twice to responses. Added unit test.

This closes #2791.

Signed-off-by: Andy LoPresto <alopresto@apache.org>",275b8cbf231f2c41aa2d79d69d8abf6dbaabd278
VULAS,CVE-2018-17193,https://github.com/apache/nifi,e62aa0252dfcf34dff0c3a9c51265b1d0f9dfc9f,,,,apache,nifi,7/18/18 23:08,"NIFI-5442 Get X-ProxyContextPath value from request attributes rather than directly from headers.
NIFI-5442 Populate request contextPath attribute during AccessResource before displaying on message-page.jsp.
Refactored shared code from CatchAllFilter to WebUtils.
NIFI-5442 Refactored filter and context path code to shared parent filter and subclass.
NIFI-5442 Removed unnecessary initParams from nifi-web-ui web.xml.
NIFI-5442 Added explicit dispatchers to nifi-web-ui web.xml and removed unnecessary code from AccessResource.

This closes #2908",9742dd2fac42d4afb8b1e009535ed50c02373493
VULAS,CVE-2018-17194,https://github.com/apache/nifi,748cf745628dab20b7e71f12b5dcfe6ed0bbf134,,,,apache,nifi,9/27/18 1:18,"NIFI-5628 Added content length check to OkHttpReplicationClient.
Added unit tests.

This closes #3035",0dd382370bf139e0f8c1b22761e4aa306943dd77
VULAS,CVE-2018-17195,https://github.com/apache/nifi,246c090526143943557b15868db6e8fe3fb30cf6,,,,apache,nifi,9/14/18 1:45,"NIFI-5595 - Added the CORS filter to the templates/upload endpoint using a URL matcher.
Explicitly allow methods GET, HEAD. These are the Spring defaults when the allowedMethods is empty but now it is explicit. This will require other methods like POST etc to be from the same origin (for the template/upload URL).

This closes #3024.

Signed-off-by: Andy LoPresto <alopresto@apache.org>",c6572f042bf1637f6faaa2b2ffe4a56e297c6d1a
VULAS,CVE-2018-17197,https://github.com/apache/tika,0c49c851979163334ea05cbebdd11ff87feba62d,,,,apache,tika,11/8/18 18:48,TIKA-2773 upgrade sqlite version,33d960c24dd9f7e97cd11f18295cfd347cfdb1d4
VULAS,CVE-2018-17228,https://github.com/narkisr/nmap4j,06b58aa3345d2f977553685a026b93e61f0c491e,,,,narkisr,nmap4j,9/27/18 11:40,Adding hosts validation fixing https://github.com/narkisr/nmap4j/issues/9,3be15623bc9b253d91578a7038d00fdc3d27cb05
VULAS,CVE-2018-17785,https://github.com/blynkkk/blynk-server,806bc7847a687203a904d24feb1a0278de889e62,,,,blynkkk,blynk-server,10/3/18 8:07,"#1256 no need for replace, just check for ""/.."" in path",4fb0d986d7f18a36fecef31b3714b7a1ae0d23b3
VULAS,CVE-2018-18389,https://github.com/neo4j/neo4j,46de5d01ae2741ffe04c36270fc62c6d490f65c9,,,,neo4j,neo4j,10/8/18 18:46,"Fix authentication verification for starttls

This fixes a bug that was introduced that makes it so password isn't
checked when authenticating if server is configured to use starttls

Also adds tests for this case.",7c427b08211400cb3900ae7d6846d66cbd76be9a
VULAS,CVE-2018-18628,https://github.com/pippo-java/pippo,c6b26551a82d2dd32097fcb17c13c3b830916296,,,,pippo-java,pippo,10/26/18 17:00,"Fix 458 (#470)

Thanks! I will come with small changes after merge.",aff3d736775a247f6c54876e8a50d0789ac8a7b1
VULAS,CVE-2018-19413,https://github.com/SonarSource/sonarqube,7b567ba3d15ed7dd0b0bba0330686487e35af85c,,,,SonarSource,sonarqube,9/24/18 14:00,SONAR-11305 Return external identity only to sys admin in api/users/search,4a70f91143e2073d38dfd690e190c40b61c5817e
VULAS,CVE-2018-19859,https://github.com/OpenRefine/OpenRefine,e243e73e4064de87a913946bd320fbbe246da656,,,,OpenRefine,OpenRefine,12/9/18 1:41,Fix zip slip vulnerability. Closes #1840.,de86a162fa639af34f5f17e0ed840bd5d9ef4c9b
VULAS,CVE-2018-1999020,https://github.com/opennetworkinglab/onos,4b19da6ce94de4865a365c200d6e8169ffb2184f,,,,opennetworkinglab,onos,7/8/18 17:06,"Fix for OS-13 - don't allow app pathnames to leave the app root

Change-Id: I6bb7be6df8be3dced903f72cef4600532cb118a3
(cherry picked from commit 10e606aab45365b15f2533e0e92d5047ac6a84fe)",5b66ce0da32ce62d71868558b6229da190343676
VULAS,CVE-2018-1999027,https://github.com/jenkinsci/saltstack-plugin,5306bcc438ff989e4b1999a0208fd6854979999b,,,,jenkinsci,saltstack-plugin,7/25/18 23:08,[SECURITY-1009],1775a33860d8eb0e7c5f335ee93153d1cc675a1c
VULAS,CVE-2018-1999036,https://github.com/jenkinsci/ssh-agent-plugin,3a8abe1889d25f9a73cdba202cf27212b273de4d,,,,jenkinsci,ssh-agent-plugin,7/23/18 8:20,[SECURITY-704],57a30b0a7498370a0c79f58b6f52b9cb228abfa4
