Dataset,Code,Project,owner,project,sha-p,sha,sha-reg,sha-reg-p
VULAS,CVE-2018-14627,https://github.com/wildfly/wildfly,wildfly,wildfly,6aeecf1c7a354020e1f90e52324cd36109f60be2,883115ea2168343e870745f538a80b1ddc360914,71fa792cc465a7bba6e18f825c011c64cda17a1e,ee4803930eb2aaf140beb688ad1993b097fbcc78
VULAS,CVE-2014-0095,https://github.com/apache/tomcat,apache,tomcat,f646a5acd5e32d6f5a2d9bf1d94ca66b65477675,8884dae60ace77a87ed9385442ce429e98c3a479,776fb553562d5bb3eebf16fc9bcdd8b0d7f9a959,fa292f88b171ab5f624324328f8da9fb8bb14df1
VULAS,CVE-2018-1306,https://github.com/apache/portals-pluto,apache,portals-pluto,13a67911ead04ccbb80a492d567c5a2878fa8a8f,89f6a59a740d0a8318640ca6015e9a381c5c6b50,96b1ed3b30ed456866d006a2a9b5703e9a36e3a6,162e38c003e81663cb494ecbf1d159ecff773d97
VULAS,CVE-2016-6809,https://github.com/apache/tika,apache,tika,85e53850026aadce49bc99c1ef2de9d5c7be0451,8a68b5d474205cc91cbbb610d4a1c05af57f0610,ef226f48cf387d1d734a3a0bb5a9080d806a81fd,5a82c4f241b659a9a155df0ed60570e8743029dc
VULAS,CVE-2014-2066,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,5d57c855f3147bfc5e7fda9252317b428a700014,8ac74c350779921598f9d5edfed39dd35de8842a,eda55d3526c99a2c8227906fb777df21b417706c,8b81e482b01d367c4234daadc24f5870e070ff1b
VULAS,CVE-2018-6331,https://github.com/facebook/buck,facebook,buck,8ce226cd2da6ac107d7db9535d6db4a1ac16211a,8c5500981812564877bd122c0f8fab48d3528ddf,72902d96cbd0c58a37aeda1ff6077eaaa71fb813,ce9ef01ba1547680636f85c46d8c5a4d129fef76
VULAS,CVE-2017-2617,https://github.com/hawtio/hawtio,hawtio,hawtio,3e9abef36a91f93742be4daf68e98619d44b9689,8cf6848f4d4d4917a4551c9aa49dc00f699eb569,2ab92f419a895959fdddfd233543b2d6e19b5b0a,c6a80cdd63a8a04551db92f52218ff1109895f60
VULAS,CVE-2014-9970,https://github.com/jboss-fuse/jasypt,jboss-fuse,jasypt,cef07e36654c3eefe02c524d56ca759dba8c41ca,8e62852a8018978ee19d39056c650fb66ffa0ff6,3b9b2eb0816b2976144a17355dac9f6329207dbe,f8741e53b1529fd298cb419acaa88e6493266add
VULAS,CVE-2014-0110,https://github.com/apache/cxf,apache,cxf,57d1e47f9559475c0e95a6adeb56da47f19c02ed,8f4799b5bc5ed0fe62d6e018c45d960e3652373e,15c560d4dd9d025ee0dd2f43cc1721f590bbc064,c521fa9250eb9d1561e12bcfdee7eda366cde420
VULAS,CVE-2007-5461,https://github.com/apache/tomcat,apache,tomcat,558a6f3a9f1f98c0601d83a3cece49fa528b2b80,901292cf9d7d8225f8a3b96c7583e2bd8b41772d,a8bf66c534dc3ca7ba358f00f858af5142a3f59b,b60e9fa10e0bca3e93c1fc313407ffe155d5b855
VULAS,CVE-2014-0074,https://github.com/apache/shiro,apache,shiro,0140fab53d2b2d620e7c9dda2e7688c5d5e7e94e,9137e6cc45922b529fb776c6857647a3935471bb,d5e1d46ff8b15bff029f0fe98eb306847b3522fd,032beac5b80d0a68aa7ead1dc60e079252a00a15
VULAS,CVE-2013-2035,https://github.com/fusesource/hawtjni,fusesource,hawtjni,357bb279b0c8c67b7d357c1363efe86870ad9a81,92c266170ce98edc200c656bd034a237098b8aa5,8fae388685352d6d216a17e613d6528fcdd1482c,31a930fbefee9b2019888cc6a9fba4e7604cf08c
VULAS,CVE-2018-1336,https://github.com/apache/tomcat,apache,tomcat,c6e1958637dddc04ef3367d1f0ba233fe45747fe,92cd494555598e99dd691712e8ee426a2f9c2e93,c467bd268c7c4223df5cd57819e11dc44c4915af,260ee860702b237c69211fc58687d06b5b43aded
VULAS,CVE-2017-9096,https://github.com/itext/itext7,tqrg-bot,itext7,03c809e0a3bf70308f7b37c9920c4bebaca913f2,930a1c81f8ea4952df540f041befbfa2d6757838,a39853169e20c4c59aab9b230d0037210e6df451,ef4309a3def9406668f8ebcdb99beabadf6fdf15
VULAS,CVE-2017-7672,https://github.com/apache/struts,apache,struts,eb71d8869648fdd6418d10f4fc07ef83f9180792,931df54ab379bf4eb5a625bf05066b8563c3737b,9739291d79d08c2d0c5937ec079774ee6301f08c,4394238b7e9a61e263f2a4af1f3fd100a5a09e57
VULAS,CVE-2016-1000344,https://github.com/bcgit/bc-java,bcgit,bc-java,7acfa2fbb86f5d061ed03fdf1a4a8f0876c94cab,9385b0ebd277724b167fe1d1456e3c112112be1f,9c3003e2d548d8bd97be5474abf056302dba3601,057ac3f242a0d4f5f2b4e4a78740f26f58f18f3b
VULAS,CVE-2014-1972,https://github.com/apache/tapestry-5,apache,tapestry-5,9001a1e3c2642c51550def85cde24cc31f96248e,95846b173d83c2eb42db75dae3e7d5e13a633946,0c29d39f8aea3991b60c28fe31441bf716360b21,460fb2b0227c9ebf8512e84ced803fec6575b113
VULAS,CVE-2018-1190,https://github.com/cloudfoundry/uaa,cloudfoundry,uaa,a6c6f3687137d387b080de59228fa52bf92c7680,96fe26711f8f8855d2994a531447f730afd61844,ea17d3d5fb122ba69844375b08c22be3ad25aff5,d70e8854e57424789ceea2219d9bf9e8bb7a2de9
VULAS,CVE-2018-1000844,https://github.com/square/retrofit,square,retrofit,ce787ed52be1eb881e5375aaf14100c1800e4037,97057aaae42e54bfbee8acfa8af7dcf37e812342,85c19da7897f71670d14a4d9d025aaaffa472a67,65bea17b8d6558d8ff89f8b4e5df1894a86356c5
VULAS,CVE-2015-5171,https://github.com/cloudfoundry/uaa,cloudfoundry,uaa,cad9bdd3b3a642093a3e3e783ce7e0125fbf17c0,9730cd6a3bbb481ee4e400b51952b537589c469d,8bc6895d5b174c213d4b140a839b081a5c53b679,ec55d62fa980acc1135a6392ee30342c79440894
VULAS,CVE-2016-4800,https://github.com/eclipse/jetty.project,eclipse,jetty.project,0a1f4ac98c8ae614e0bf1a33936627161258dbe1,97af3d663fd22343129e8364d601640649d9eaea,7c44d0a01a29ccab72bd22673fdaa18642af1ead,b08fd185c8920a5a6f2d53b079377fc83d612482
VULAS,CVE-2015-3271,https://github.com/apache/tika,apache,tika,a4baebe62c9a29c71fac00b59657f508c681edbf,98672cdd92b6325ff78c763955a7c045b364095b,57a99d012bc43d04ded8e7d88e056680542b405f,48b28a6d31c3afb741ffa5ace4c0c4738101b539
VULAS,CVE-2018-8718,https://github.com/jenkinsci/mailer-plugin,jenkinsci,mailer-plugin,18b8274e1a31b60d7e20492f1ecfa39483b90b37,98e79cf904769907f83894e29f50ed6b3e7eb135,b998d07df6200abd4cc3126404da351296044a69,f5af5a60bbb26f4f152c55e0d2532c077d434e00
VULAS,CVE-2017-12159,https://github.com/keycloak/keycloak,keycloak,keycloak,20d0fa1b4ec32dbb037ccfc44e1909174ac9e11d,9b75b603e3a5f5ba6deff13cbb45b070bf2d2239,272272634d8f7f5ee2bee6c3c11a63512637bc56,01947f46b993e4e79390d53f7a91467501ab010f
VULAS,CVE-2014-3490,https://github.com/ronsigal/Resteasy,ronsigal,Resteasy,9f9f313960e7dcc32369fb8d89f7f3570efc6af8,9b7d0f574cafdcf3bea5428f3145ab4908fc6d83,6cb34e4235a74060c19231740f8ed544451893dd,72dca3022376a45784bdf1760f6f78ea6355341a
VULAS,CVE-2018-1000114,https://github.com/jenkinsci/promoted-builds-plugin,jenkinsci,promoted-builds-plugin,fbb7dda57a2e192653910f8ea4d395850b48ce08,9b99b9427cc4f692644f929e70f3e7b2180b11c5,7b775832258da58d9bf48ae8b806478dc7815275,c88acb15fb5d6e8fc40fca21bc92c243cb21409e
VULAS,CVE-2017-2670,https://github.com/undertow-io/undertow,undertow-io,undertow,1e72647818c9fb31b693a953b1ae595a6c82eb7f,9bfe9fbbb595d51157b61693f072895f7dbadd1d,64607d582fb1610477e475f5601f3e6971e78acb,0feadbfdae81c7fc7a39aff4ec670997d409e591
VULAS,CVE-2012-3451,https://github.com/apache/cxf,apache,cxf,92831c6a6da8b8a3771e4535dc75003152e74828,9c70abe28fbf2b4c4df0b93ed12295ea5a012554,ad71b7a77803354ceff3c4bcdcc8baf8364a24cb,97f3ac75fd9fc105c346acfc48a646d5088a2127
VULAS,CVE-2012-0393,https://github.com/apache/struts,apache,struts,47e12adc0ea865f559f8b8d8064a791cb1e7fe37,9cad25f258bb2629d263f828574d2671366c238d,569a066d11d30dce282c614b0ec30be0c464abc4,533863a27905326345bff01296e7035ef9dde25b
VULAS,CVE-2011-3375,https://github.com/apache/tomcat,apache,tomcat,d5bd2e6000689c56f0832bf1ff40d9d9d74e4d63,9eae334e9492f55a841e6eb7ab302ff11d03ab21,7054b7b205c98262325005bd31d87567e2659dc1,aa273c8b754c14919e101dae83c9b79d3651fa3b
VULAS,CVE-2018-20059,https://github.com/pippo-java/pippo,pippo-java,pippo,8531461923c325063473fa73a864a73676482ed0,9f36e5891c0b11f840e1e1561ae96d83ba9ce759,40f1c2eb62e93b100246790b829d1266a527e9d7,03c8560a81c0db52f8783eafb4526d84bb199ae9
VULAS,CVE-2017-13098,https://github.com/bcgit/bc-java,bcgit,bc-java,199be1bdc892dcb3360af1b5a887a7e133d2cdac,a00b684465b38d722ca9a3543b8af8568e6bad5c,5b414d1635ca62e4c20e196b5e0b7921f760b513,27b59906cb73d41f2babb86f6cc200596053c07a
VULAS,APACHE-COMMONS-001,https://github.com/apache/commons-compress,apache,commons-compress,ba12419e6b73441a5a5c1e697ff32c9a9d28e855,a080293da69f3fe3d11d5214432e1469ee195870,3e39e47be42eb24d276fce77ab353a8db5f82265,5fb76643894e8a89257d998a0f1e922486b66b22
VULAS,CVE-2018-11762,https://github.com/apache/tika,apache,tika,525889a4f928d1d448c6aaf6b1ddc19081e07404,a09d853dbed712f644e274b497cce254f3189d57,9c2e1b9d839cffbc0820b789ffdd17a9a0b10759,04b0837700e7d0ecc337a50ca99d2a063978a58b
VULAS,CVE-2014-2065,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,535c1115bbf07f8a57d509f2d00598d6e21870d4,a0b00508eeb74d7033dc4100eb382df4e8fa72e7,6923dbc4f84b618a732b6cf598516aac61d70fe2,066252ee56c638c739d9ca24b62ebca17ce1e76e
VULAS,CVE-2018-12538,https://github.com/eclipse/jetty.project,eclipse,jetty.project,356bf2e06f1a0f3b79a1fe30af0fb92a9ed8f74f,a0b8321ef452dddff9bc6c14e3ac0108239bfa2c,df79ad689a38592472d3696e15bf0252e617b8e7,459ba4ae5aa7f9a29d18b4e08848ff6e1cec0e4a
VULAS,CVE-2017-7656,https://github.com/eclipse/jetty.project,eclipse,jetty.project,d7ce334f8fd19e08410a79c0bc60ff0a3a5d1489,a285deea42fcab60d9edcf994e458c238a348b55,cb6c8508a973608e00693ca1fab65ef2a9607c1a,20fd9c08b092aa684ce63cbb29775b03677d9dc3
VULAS,CVE-2016-5007,https://github.com/spring-projects/spring-framework,spring-projects,spring-framework,a25c43f695b1e527cdc8d7c987534fcb1029bb2c,a30ab30e4e9ae021fdda04e9abfc228476b846b5,3794a576511993131a563b0c5da771dc4b283511,f66eef1f88fa78e76a18161489ad2411cdf4c258
VULAS,CVE-2018-1000110,https://github.com/jenkinsci/git-plugin,jenkinsci,git-plugin,2656c35f36974fc2cf1e64343d3764c4cb57432b,a3d3a7eb7f75bfe97a0291e3b6d074aafafa86c9,0c41d45d8cb17fcd3bb67a6d5781ddfb874e69c0,4cfc649b467fbf060d0dbf7b660769a2fd63601d
VULAS,CVE-2018-11771,https://github.com/apache/commons-compress,apache,commons-compress,64ed6dde03afbef6715fdfdeab5fc04be6192899,a41ce6892cb0590b2e658704434ac0dbcb6834c8,67c6e181c25bc2df8eb44162931f056eedc1b801,4ff3be9b086073434049fd179a56c1bb68eee1b8
VULAS,CVE-2015-5170,https://github.com/cloudfoundry/uaa,cloudfoundry,uaa,8a3c0d9edd65f07883a5bea3fc61bff475c7d517,a54f3fb8225ef7d5021ca7d4fb52bef1e884568e,c12d2ac4856a43d2efd0752c55812b5510c3d14c,def3acb6fe95c77b385207af4a875ef0fd9ea853
VULAS,CVE-2018-1261,https://github.com/spring-projects/spring-integration-extensions,spring-projects,spring-integration-extensions,c5602c4223fa2726a8c0ad70f8f0cb9deb6ac57d,a5573eb232ff85199ff9bb28993df715d9a19a25,609f88c876dc80342f68686e8b63b2926b419902,fc9b1742741fa5e8db5cf5ddd7a01a70faee8e91
VULAS,CVE-2011-1498,https://github.com/apache/httpcomponents-client,apache,httpcomponents-client,d2670af7dc0d622f6ed121294a9eda4d424e2733,a572756592c969affd0ce87885724e74839176fb,3c26d6ff4199afc81933aa27852f81783696e699,78856ca1b1a950c677c7a09d139e8f8c7b66e30f
VULAS,CVE-2018-12972,https://github.com/OpenTSDB/opentsdb,OpenTSDB,opentsdb,cac608ad7bfaf6315fd2319a8af37da307abdeb9,a6a9ec4bc8a526951bc25bb19a145782bafaa8b0,bd327c1a72a0cef60bea43981c966b4aed013f98,176c997af4bf34ce6d023a975367ec1c838b98a5
VULAS,CVE-2016-8629,https://github.com/keycloak/keycloak,keycloak,keycloak,3d46b4c425d39b004566cc78164e1ffbe37d647c,a78cfa4b2ca979a1981fb371cfdf2c7212f7b6e2,4b254475dad05741ab8ec88243dfbd35f7674aa4,a75c9ee04ec10101a97702f0d05810a9dc8b3779
VULAS,CVE-2015-3189,https://github.com/cloudfoundry/uaa,cloudfoundry,uaa,cdf511ff9d3cbbaf31e7d16325ad641e62111768,a79b89f6e4f66626914b029b7a15a423491f8013,7ce4d74182fa626d477e16fefa1e54e5d2b8ceab,b3c793d5dadd3bb7f82784d6a1a69c3833eee691
VULAS,CVE-2018-14658,https://github.com/keycloak/keycloak,keycloak,keycloak,0897d969b1327d07ad9a9411cbb8ba6aec8d5ded,a957e118e6efb35fe7ef3a62acd66341a6523cb7,4bba11cd944617852269df5e3b8e086c3fb5bf80,9599003bc34b2c8e6646139d287a93c24ca24d2a
VULAS,CVE-2013-4378,https://github.com/javamelody/javamelody,javamelody,javamelody,581a1de11ab9cd1e50e3b0a3b67049cedd4763ac,aacbc46151ff4ac1ca34ce0899c2a6113071c66e,f2e6d1e170bf887a9e141081146ca9ae49a65843,c35c31c1e8d68155ed3088c5202e4ba8247cdc82
VULAS,CVE-2010-3260,https://github.com/orbeon/orbeon-forms,orbeon,orbeon-forms,9610d39e90ea9f3c3b8fcf5b47a6038ca52f0f14,aba6681660f65af7f1676434da68c10298c30200,0366487bf7de13961c68ab3600ca75cca23a02c1,2fbe1c230f0dfeff3165aa94a3ab7f49090c7848
VULAS,CVE-2016-1000341,https://github.com/bcgit/bc-java,bcgit,bc-java,bf5cc6146f0d8e7cc1f5dded319f300c27f7c179,acaac81f96fec91ab45bd0412beaf9c3acd8defa,f68ad61be6aba6c08102ca8f75d155d4730d9f7a,33fb990b00f007cdc63e244a3a2564bb46f0186a
VULAS,CVE-2017-7661,https://github.com/apache/cxf-fediz,apache,cxf-fediz,c6aa62c1e20627c1d6d40f90d6a3a828b73883f7,acdbe8c213576792dd95d87315bcc181ea61b57f,13a51a84fbf11ceec7e88d615ce32f85d10fa75f,dea713f1dbbacddb826c813b6fd50d6681dcfb45
VULAS,CVE-2014-2059,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,622e39f8b4c4764a0768bf58645767405ba9ccaa,ad38d8480f20ce3cbf8fec3e2003bc83efda4f7d,ed9b16ece3ced99a3686acbec5261088864e1a83,d7a75713b29b90fd8e5b8d742659f7ac9c64f1fa
VULAS,CVE-2018-12418,https://github.com/junrar/junrar,junrar,junrar,00610e6ee75d5fd6be8cdfc1936a294295026469,ad8d0ba8e155630da8a1215cee3f253e0af45817,b394cc48be9c83d1fcd312b3deb4f4e81b497ff2,eee3d2a87ace0c46fd7174945427e9588621adf3
VULAS,CVE-2016-3093,https://github.com/jkuhnert/ognl,jkuhnert,ognl,0192a5d03ee88e723effa8d525d54164c487008a,ae43073fbf38db8371ff4f8bf2a966ee3b5f7e92,bf538f8fd25daddacd019b85c0fbdf20c9024873,26e779ad439895b77049b9c08821d4108a810331
VULAS,CVE-2015-5256,https://github.com/apache/cordova-android,apache,cordova-android,53dba8678c90f06ee3bdaf903ec1ffa1106be338,af2969dec58ca89150b84b5d57edcf63d4ce1302,67d46432ed8bd8fb01994c974ff2d8a92355e472,adf4166caaa7c48e8262e3aaa44539fbdfa9c971
VULAS,CVE-2017-2654,https://github.com/jenkinsci/email-ext-plugin,jenkinsci,email-ext-plugin,e26368bd0e39a4405f40a7358ca012c3d5e568d3,af2cc9bf649781c3c84c6891298db0d8601b193d,bcb2d1002e2e03934f65edd0beadd48457885662,c74d33f2561b9c1066d1e250bf7a4b22107446c7
VULAS,CVE-2016-6802,https://github.com/apache/shiro,apache,shiro,d41afcc6e722ec112918c2cc56a386dd6267a1d5,b15ab927709ca18ea4a02538be01919a19ab65af,b691c5d32a149c5e83d9b1e3053f6bfbf6df44ac,2ba194fce825ec22dfe9419a1da1fa8d68a45349
VULAS,CVE-2017-1000400,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,da06fd471cea79123821c778228eeb08e1cedcc7,b2083a387a5bdb6f7ee7f7c81a1f6312aca2a558,9bc2f1d057b49b7a802eb9a39a6412adaa7acc73,4bc1043244c8669030bd9ae9eb56ea5902b9be8b
VULAS,CVE-2016-4430,https://github.com/apache/struts,apache,struts,8d172b8e9bf0beb1ed08a915737646e432b75e00,b28b78c062f0bf3c79793a25aab8c9b6c12bce6e,0f83cf8533549710ef48e4518d16a415bb74c7ca,f75b36c16a13f3df5df5e6cf1614154813210752
VULAS,CVE-2017-1000487,https://github.com/codehaus-plexus/plexus-utils,codehaus-plexus,plexus-utils,86c37983bb2bd92b1df43fe73f321ffbfa155070,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,4fcbad96bd052b42dbc8ba47a3c6099d0799541b,00d4d02df72e37d931f1e1e1793b2afe6c5aa5c2
VULAS,CVE-2014-0034,https://github.com/apache/cxf,apache,cxf,f9b4939d483b43eb72ad165f995e763ce6bc34d8,b4b9a010bb23059251400455afabddee15b46127,91244e84e02c7d01410b347bb14efca27d2ec2b1,007342e8bc30cdd03f0d49d96e9a952cf356a30c
VULAS,CVE-2017-1000243,https://github.com/jenkinsci/favorite-plugin,jenkinsci,favorite-plugin,a5537f3e0da6594a474df2325ca89acbcb704425,b6359532fe085d9ea6b7894e997e797806480777,c8238a10ae8b25f45f2444a3a2788a8a036649aa,25603812237e928cce43dfe03f5566a8e7429960
VULAS,CVE-2014-2058,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,ad38d8480f20ce3cbf8fec3e2003bc83efda4f7d,b6b2a367a7976be80a799c6a49fa6c58d778b50e,fa33cf10bafa9698a5c198a5be1f902b6b13e663,08978229fc45144b0ffdadfb6166f871f841a165
VULAS,CVE-2018-8038,https://github.com/apache/cxf-fediz,apache,cxf-fediz,84b4d31adc6feaa1d2659f87edd1a2b5a88e9fef,b6ed9865d0614332fa419fe4b6d0fe81bc2e660d,374b33fa80070018e67f40db99e03a32c1cbaab9,0006581e9cacbeef46381a223e5671e524d416b6
VULAS,CVE-2011-1183,https://github.com/apache/tomcat,apache,tomcat,6eaeaf4b0fa26f7f7f1022989c12abcb2d705fd3,b7b5c63a932f6c1ea05f9b65ad9054247bb5af57,620c08bb0cc337a43835cf515b5cfc69820ddeed,818d6c33f154e26f71d537f7d99f9202240d1bb4
VULAS,CVE-2013-5960,https://github.com/ESAPI/esapi-java-legacy,ESAPI,esapi-java-legacy,6438ad007b202c563ceda080429ea77a66d5d6ed,b7cbc53f9cc967cf1a5a9463d8c6fef9ed6ef4f7,e9dfcd4ebe6eed8773247a37f7cd9a48761b2af5,bbf24accb28160927953af46fb07e6e14aad8992
VULAS,CVE-2016-6652,https://github.com/spring-projects/spring-data-jpa,spring-projects,spring-data-jpa,c227c6753047b262b83ed7623433a1d65d9308b8,b8e7fecccc7dc8edcabb4704656a7abe6352c08f,899f8f97b873a73c87bc733142f343b109d7952a,cd06d3d5f1ef5c2bd586e83b72b08c95aad93df5
VULAS,CVE-2014-3600,https://github.com/apache/activemq,apache,activemq,4fa10356f09908d8cfb9fd4448983ac6d7e80ee7,b9696ac80bb496b52d05c3884f81b0746d9af9e2,b5e294372fd47aa5905d18540a3513647a8e8791,fb06ca48c273dd7e5349b75e67e87f08acc66a7a
VULAS,CVE-2018-1000850,https://github.com/square/retrofit,square,retrofit,5088b0df6f2c52fcead426dafbb04214225e0cc7,b9a7f6ad72073ddd40254c0058710e87a073047d,9d683b75b111e60d30da8a03335d2ce71f5e8585,dad7e33d001445ca79ad67e3ec300a55274c47c3
VULAS,S2-043,https://github.com/apache/struts,apache,struts,b348fc552c3265707181db4a42a41abc72b98488,ba0563183b128dcef88b469f46e528a12e0179e7,0e410639f36b03fc1ed0ef0bb0a75123fd40615e,7530042ead8013205569e9a8fe7a66ca3cc927a0
VULAS,CVE-2018-11775,https://github.com/apache/activemq,apache,activemq,2373aa1320dec90a60d69001adcb0ce856d61d10,bde7097fb8173cf871827df7811b3865679b963d,1f3f66284fec47fdc4f0acd4a85edb8d0a73fac8,b0bacafa0c9006f46b5b41c636bd0117315f5448
VULAS,CVE-2014-2061,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,5548b5220cfd496831b5721124189ff18fbb12a3,bf539198564a1108b7b71a973bf7de963a6213ef,737fe7e46a7d5930d0e94a7b14b320a6b9930405,0ae0c8033fded095cb731f21dec13cec7aca56ac
VULAS,CVE-2018-1999040,https://github.com/jenkinsci/kubernetes-plugin,jenkinsci,kubernetes-plugin,d475ed6b56278c78895b3b694a97b2cce23b8e12,bf7a47847dfb5ef2d1e2a537e2eb9f28063988c6,be86112814c856b07c20fc8b061f2c11375ea19b,4d00bca10a4045d1c8ce6c257e6ed8128a9986e1
VULAS,CVE-2015-0225,https://github.com/apache/cassandra,apache,cassandra,7cc1cf000c6b48bc13aa551467f27e4ab28b2031,c041ea8b3748089937168839791a6d64382b34de,3d1cfd1c91308a71d3f6aea7bb00f91db40e5784,aa55f3cf0d9e1e6e19178712d1ac725028f6d907
VULAS,CVE-2018-12036,https://github.com/jeremylong/DependencyCheck,jeremylong,DependencyCheck,c5418506af1fe3a4f5d18752e272e783a46386f8,c106ca919aa343b95cca0ffff0a0b5dc20b2baf7,a0b68f416791f3f62f8a75638dd9e09c19072699,3b6da2576d46653e863556a0b9f28f57ceb94364
VULAS,CVE-2018-1000862,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,82f55553ca56b8f58294705c969bbaf275fe63b2,c19cc705688cfffa4fe735e0edbe84862b6c135f,8d36bf04960410ac92b66fde65b28474d0a0e60b,0484366d22576b8f2d6865dcf7a6170ab84a5f7e
VULAS,CVE-2018-1000406,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,01157a699f611ca7492e872103ac01526a982cf2,c3351d2e7c3edfee82b9470e9aa1168982296072,0625013ab470432b1fc8840cbf3127a5a6ae9dc7,b7e50f769ac7afd9baf33dafed2421f1c708ce75
VULAS,CVE-2014-8125,https://github.com/droolsjbpm/drools,droolsjbpm,drools,29769b4eb9bccdec0c00cf4f1c5e3023ca61cbcf,c48464c3b246e6ef0d4cd0dbf67e83ccd532c6d3,1c0e16ddb8e40276d0957251e27e4d597c09644d,1b4f85c2e571458119fe11f4818b41022122e74b
VULAS,CVE-2014-0050,https://github.com/apache/commons-fileupload,apache,commons-fileupload,401ba23732e9ae96c3e4797eb624d357cb9ae2d0,c61ff05b3241cb14d989b67209e57aa71540417a,e463b7f168f1041241c97fd0371702ebc2e3c7b7,53c8d88c1173ec40df46d287e6623b9c95ccfedf
VULAS,CVE-2017-7662,https://github.com/apache/cxf-fediz,apache,cxf-fediz,02df115e99a02dde43079e4fac10ed9d0d5ec69c,c68e4820816c19241568f4a8fe8600bffb0243cd,608b6e9440ca0eaaa83bc9f7fa751844928d417a,db91db46ea2d92e978b9e269247ae31d13509064
VULAS,CVE-2018-18628,https://github.com/pippo-java/pippo,pippo-java,pippo,aff3d736775a247f6c54876e8a50d0789ac8a7b1,c6b26551a82d2dd32097fcb17c13c3b830916296,c734e2bb67e260f19a91e3af0a8441b924b66598,4df7c32560ccc2529f2d72f6538613cbadea5a22
VULAS,CVE-2018-15801,https://github.com/spring-projects/spring-security,spring-projects,spring-security,a32d19ec7dfcd9dd2b51e37f1adc3d8f1bf23490,c70b65c5df0e170a2d34d812b83db0b7bc71ea25,893f212fa5da12aad47aea6f93baf8c65b2713a9,b737fa451ded0661133c76bf2192f0758701afd7
VULAS,CVE-2008-1728,https://github.com/igniterealtime/Openfire,igniterealtime,Openfire,9d4ff701f3e7871d0a1addb146fe7c8da1825a40,c9cd1e521673ef0cccb8795b78d3cbaefb8a576a,adfcda2920dae035409616e49ff9c40ced182d4d,fb7c63acc46a125e452b4374afd55272d5ee9792
VULAS,CVE-2014-0107,https://github.com/apache/xalan-j,apache,xalan-j,c1c7e11cd3440a6ca76d30b7e05f6893c5e5d747,cbfd906cc5a1f1566fa1a98400c82e56077fae0c,4e1d4735f7f74d48a563f5c953febb55e04bbafc,e0d7b0af8f109d5274fefd128df3fc91f4eeecf7
VULAS,CVE-2015-5172,https://github.com/cloudfoundry/uaa,cloudfoundry,uaa,7c70a85f4c7b5a9b1603bc57cab14a7ffef2168b,cd31cc397fe17389d95b83d6a9caa46eebc54faf,9cfdc99a0d92228a301adfed4f6e88082625a637,ea292b84a0ed770098083ff1736ac481ba5b380e
VULAS,CVE-2018-10936,https://github.com/pgjdbc/pgjdbc,pgjdbc,pgjdbc,c2885dd0cfc793f81e5dd3ed2300bb32476eb14a,cdeeaca47dc3bc6f727c79a582c9e4123099526e,a7ffbd60ce485394e95947c3ef517082bb497d58,bcdd8065e4d547a990266ad9d4d90318e90d5a14
VULAS,CVE-2018-1263,https://github.com/spring-projects/spring-integration-extensions,spring-projects,spring-integration-extensions,8c4e18fde994f3794c266824575ccb8c6bd9469d,d10f537283d90eabd28af57ac97f860a3913bf9b,433a26e956acb1b53609c519336cc26433d45efc,063253d2830465206f4f017439efd0d35dba0b26
VULAS,CVE-2017-1000388,https://github.com/jenkinsci/depgraph-view-plugin,jenkinsci,depgraph-view-plugin,28b8dee53a9e10415c1b49c7f9350b9574a6e131,d442ff671965c279770b28e37dc63a6ab73c0f0e,242ad561fc0bd54027b61ffb3ebdd643a12b3568,fe4a7181856d99cb2581fc9cb0ac10d8daaf156b
VULAS,CVE-2018-11799,https://github.com/apache/oozie,apache,oozie,a74e4bd1b2f16730d7ab6e2470ac27c666536178,d50df341432df1049c6c85bf2dcda9eb0be04d73,78c47cf6fc4dc4d1e539dc30fe83e0d2b231ca9a,85fab9e1ed08076b153c2f4585a1856fa6df209a
VULAS,CVE-2017-1000393,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,1b9034669a691462d58b7a0d120d6bfb8514aa6d,d7ea3f40efedd50541a57b943d5f7bbed046d091,20926f4dd937cebdf4b355b9a4cbc3bb19a0e364,1341d565e4527b0eb74609b6825b3a54eb871ccc
VULAS,CVE-2015-1831,https://github.com/apache/struts,apache,struts,8ab3272d9fd547880f06aa32366f7956628e6630,d832747d647df343ed07a58b1b5e540a05a4d51b,b806c11ea57b66d8751e0a1442c951235afd4929,b4ca6ceec9cd35c858252e4cc852d845404cda69
VULAS,CVE-2018-8014,https://github.com/apache/tomcat,apache,tomcat,6513dbd4a1751fdabfba97c97a60f7086ebb3082,d83a76732e6804739b81d8b2056365307637b42d,a19996a4732e04036569113a7e3ee76e292fcafb,9e6c90fa1e9eea53fbb8560ad32f91fd76022079
