Dataset,Code,Project,owner,project,sha-p,sha,sha-reg,sha-reg-p,main_fix,main_prev,diff,Write Short Units of Code-fix,Write Short Units of Code-prev,Write Short Units of Code-diff,Write Simple Units of Code-fix,Write Simple Units of Code-prev,Write Simple Units of Code-diff,Write Code Once-fix,Write Code Once-prev,Write Code Once-diff,Keep Unit Interfaces Small-fix,Keep Unit Interfaces Small-prev,Keep Unit Interfaces Small-diff,Separate Concerns in Modules-fix,Separate Concerns in Modules-prev,Separate Concerns in Modules-diff,Couple Architecture Components Loosely-fix,Couple Architecture Components Loosely-prev,Couple Architecture Components Loosely-diff,Keep Architecture Components Balanced-fix,Keep Architecture Components Balanced-prev,Keep Architecture Components Balanced-diff,Keep Your Codebase Small-fix,Keep Your Codebase Small-prev,Keep Your Codebase Small-diff,Automate Tests-fix,Automate Tests-prev,Automate Tests-diff,Write Clean Code-fix,Write Clean Code-prev,Write Clean Code-diff
VULAS,CVE-2008-1947,https://github.com/apache/tomcat,apache,tomcat,e0200b0d9574b5809f30fb137c4cce9f8a27958e,49c71fc59c1b8f8da77aea9eb53e61db168aebab,1e9eb617c1ff512239d829708c746659d1accc1c,bb67c85870903bf2aa955f89b4f7d8bc742943e4,-6844.7406781533355,-6844.7406781533355,0.0,-148925.91064965032,-148925.91064965032,0.0,-341768.1471200555,-341768.1471200555,0.0,-8225.32142857142,-8225.32142857142,0.0,18985.535506094337,18985.535506094337,0.0,-203380.44929442715,-203380.44929442715,0.0,246864.4605263158,246864.4605263158,0.0,190545.92567876092,190545.92567876092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177456.5,177456.5,0.0
VULAS,CVE-2018-1000055,https://github.com/jenkinsci/android-lint-plugin,jenkinsci,android-lint-plugin,b558715472a80821cf394aba8ee44ed4359780e8,4a19f962ebde3f705880b0e8148731d8dac9db2d,d8f6cf4261cde7f33cbaad62a935c4d7cdb1dc24,8e88de5c9ec2f2d58bf0965592f6ffed040f0542,328.34192213673276,330.6785613801493,-2.3366392434165277,388.37871935939165,394.37871935939165,-6.0,465.4605597964377,471.4605597964377,-6.0,383.64285714285717,387.64285714285717,-4.0,-405.4390567037625,-399.4390567037625,-6.0,938.0,937.0,1.0,938.0,937.0,1.0,379.8761417724036,384.2425342065692,-4.3663924341655616,0.0,0.0,0.0,0.0,0.0,0.0,195.5,194.5,1.0
VULAS,CVE-2016-6814,https://github.com/apache/groovy,apache,groovy,675a04eab7ea1754502caa365f7d251a9ae97493,4df8b652aa018a5d5d1cda8fba938bf3422db31c,ad208489ddcc7e6b9ce2a4b6303a3ced473310c2,959ec9fe3c7997eb74e2896ac3262b1798e78007,309.8130900357577,310.0301543732632,-0.21706433750551923,-18324.842630711402,-18323.644540118577,-1.198090592824883,-80947.62544529262,-80947.34045801527,-0.2849872773513198,39725.89285714286,39724.89285714286,1.0,-25923.449920508734,-25924.449920508734,1.0,-110238.0498768447,-110239.0498768447,1.0,831.3815789473738,837.0263157894806,-5.644736842106795,111725.8243376248,111724.86716628757,0.9571713372279191,0.0,0.0,0.0,0.0,0.0,0.0,86249.0,86248.0,1.0
VULAS,CVE-2018-11761,https://github.com/apache/tika,apache,tika,705b79ccb6c0ad0f92a3a185bf7e66cacf899931,4e67928412ad56333d400f3728ecdb59d07d9d63,b688afa01939a1f32775a7e7f0797a8ea466c612,7bd88f6eb2eb6035dd20f54364f8eeac7e2df0fd,1157.0763000453833,1155.4093229605696,1.6669770848136523,-28420.260509823715,-28421.001001993736,0.7404921700217528,-62975.87517927365,-62975.02021744159,-0.8549618320612353,17479.142857142862,17477.142857142862,2.0,-6351.011658717536,-6354.011658717536,3.0,13839.400181271165,13836.400181271165,3.0,-7832.84210526316,-7835.84210526316,3.0,50072.70941511787,50069.92517460769,2.78424051017646,0.0,0.0,0.0,0.0,0.0,0.0,35759.5,35756.5,3.0
VULAS,CVE-2015-6748,https://github.com/jhy/jsoup,jhy,jsoup,3a7f39c507ed2b6809dc3a8bcc0a28ad19aab2f3,4edb78991f8d0bf87dafde5e01ccd8922065c9b2,5edd9aed61290b5c6123a0b498e902cc74783430,f3035cafbbd8830de75f641920f8e5dbf0070f7c,1782.3834890822968,1782.783489082297,-0.40000000000009095,3774.626527201843,3774.626527201843,0.0,460.88262780476543,460.88262780476543,0.0,-2513.142857142857,-2512.142857142857,-1.0,4233.77027027027,4233.77027027027,0.0,-12012.116311467498,-12011.116311467498,-1.0,11616.0,11617.0,-1.0,5251.314634156445,5251.314634156445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7012.5,7013.5,-1.0
VULAS,CVE-2016-1000343,https://github.com/bcgit/bc-java,bcgit,bc-java,f03bb051b9c22ba66c87e436c6f17e07ac81f442,50a53068c094d6cff37659da33c9b4505becd389,99a087fdfb8f1dcbac3c11c06a46c6914ce2c5d6,b559dd1d39632113a78789928e1e9fe7a514f940,10743.784789620318,10769.537754351748,-25.75296473142953,-83641.99325293968,-83710.39817463991,68.40492170023208,-66302.87827897293,-66393.87827897293,91.0,-165011.89285714284,-165097.89285714284,86.0,-20631.36115527291,-19780.20296767355,-851.1581875993579,-46018.82287037852,-46145.82287037852,127.0,213685.0,213558.0,127.0,106472.29631091007,106406.07269232522,66.2236185848451,0.0,0.0,0.0,0.0,0.0,0.0,168887.5,168859.5,28.0
VULAS,CVE-2015-5258,https://github.com/spring-projects/spring-social,spring-projects,spring-social,f04fa5e7b722a569683511fb08e158765bed1aaf,5151e1158e1ed51369e7aba9e8092930d28c31d3,0870acfee4aa5d638f5fabd240cd7d99d9035c74,7dc8b568ebb2cbf6acc6800d39e49b99daf9cd22,1690.7071908873622,1692.9963001702567,-2.2891092828945148,2200.729546523797,2203.729546523797,-3.0,2172.2838306731437,2175.2838306731437,-3.0,1230.25,1232.25,-2.0,-110.6301006889242,-107.6301006889242,-3.0,3479.575141513195,3482.575141513195,-3.0,1661.9342105263158,1664.9342105263158,-3.0,2749.429280326096,2752.3203731550407,-2.891092828944693,0.0,0.0,0.0,0.0,0.0,0.0,3523.5,3526.5,-3.0
VULAS,CVE-2014-3577,https://github.com/apache/httpcomponents-client,apache,httpcomponents-client,8513c0dd3ef4a8ea889a1f7b527f7c52cfa4da5f,51cc67567765d67f878f0dcef61b5ded454d3122,8162b91e3ce044208a05b777c8bef0fe4fbbd196,77ee7287d04f0a538f9f018f42764ef3b0c1de0f,2838.2194073582345,2840.6983516196383,-2.47894426140374,-591.595761906388,-601.6591474395724,10.063385533184373,-2123.7083969465652,-2118.7083969465652,-5.0,-2637.2857142857138,-2632.2857142857138,-5.0,-1336.3921568627447,-1331.3921568627447,-5.0,11618.077841698243,11623.077841698243,-5.0,6825.934210526317,6830.934210526317,-5.0,11898.1640513592,11903.01687950642,-4.852828147220862,0.0,0.0,0.0,0.0,0.0,0.0,4729.0,4734.0,-5.0
VULAS,CVE-2012-6092,https://github.com/apache/activemq,apache,activemq,65af81e09ecbb38e43b1410b2e1bd9c02926fc88,51eb87a84be88d28383ea48f6e341ffe1203c5ba,48bf68124613aca336ffca3575a59fbec2020ca9,0d01b16e25e6802ef0735cfe15a8e6e8e0ebd421,-14008.093353513234,-14008.093353513234,0.0,11475.63010712254,11475.63010712254,0.0,26761.557529493406,26761.557529493406,0.0,-243296.8571428571,-243296.8571428571,0.0,46518.18759936408,46518.18759936408,0.0,-188417.93060083836,-188417.93060083836,0.0,-15932.38157894736,-15932.38157894736,0.0,124375.36055153045,124375.36055153045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98435.5,98435.5,0.0
VULAS,CVE-2018-1999027,https://github.com/jenkinsci/saltstack-plugin,jenkinsci,saltstack-plugin,1775a33860d8eb0e7c5f335ee93153d1cc675a1c,5306bcc438ff989e4b1999a0208fd6854979999b,edab23948c038fdf21686a1b9ba01ba1dd975d2d,d220f4bafe09f1cf1442fd6fe4e9686013237e7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VULAS,CVE-2018-1000112,https://github.com/jenkinsci/mercurial-plugin,jenkinsci,mercurial-plugin,f6e5f0bff2d8678c0e7cb13d0db031b45c7a0437,54b4f82e80c89d51b12bc64258f6b59e98b0c16a,b687985a653404f77641959d7696f7a65fce53ca,3fd73a48d0c2ff329933f75adbcb0564c09a921b,-841.1204061828623,-841.1204061828623,0.0,-1111.463981276455,-1111.463981276455,0.0,-535.1293083506824,-535.1293083506824,0.0,1650.5,1650.5,0.0,-11375.316375198729,-11375.316375198729,0.0,-2680.4973186973652,-2680.4973186973652,0.0,2889.0,2889.0,0.0,1545.7029216946078,1545.7029216946078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.0,1206.0,0.0
VULAS,CVE-2014-2062,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,788b7d7a067fad4972fefaaa527141847bfeff55,5548b5220cfd496831b5721124189ff18fbb12a3,c8e5cb93ecf67ee79c62402aba0615b2d9e5e510,ac3b25baec8ce24ec9c60cdeb0f097047592706c,6156.36668357124,6158.536047701928,-2.169364130687427,9026.243003393278,9023.243003393278,3.0,-7599.432107332871,-7602.432107332871,3.0,42595.392857142855,42593.392857142855,2.0,26080.63857975623,26077.63857975623,3.0,-70261.12313221465,-70239.54030765744,-21.58282455720473,-55193.80263157895,-55176.868421052626,-16.934210526320385,56014.25026654651,56011.42687276985,2.823393776656303,0.0,0.0,0.0,0.0,0.0,0.0,60901.5,60898.5,3.0
VULAS,CVE-2016-8738,https://github.com/apache/struts,apache,struts,a245226b7f1fa2a2cd94508b132f0220989c1e5b,554b9dddb0fbd1e581ef577dd62a7c22955ad0f6,dbde75221e7b0445bf9006559cc9b128f810311c,5c8bb4538f3a2fa493348bc4e61c897353b8f3a9,3037.4957419287894,2958.2957419287895,79.19999999999982,-37999.58434181919,-37999.58434181919,0.0,-89131.59583622483,-89131.59583622483,0.0,4464.750000000007,4464.750000000007,0.0,-11614.304186539477,-11614.304186539477,0.0,3705.240733980376,3705.240733980376,0.0,-2995.684210526306,-2995.684210526306,0.0,77244.13526041732,77244.13526041732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86702.0,85910.0,792.0
VULAS,CVE-2017-1000391,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,ea981a029cb985b71f3a0dc0f9ce3b3e3e6c001b,566a8ddb885f0bef9bc848e60455c0aabbf0c1d3,f250ead3b58dcbfa42e788bf71d6019627eb2950,749ea54f936952b0eafd2db5592a4221a4aafb92,5636.195338866057,5668.408635926635,-32.21329706057804,8734.740803548499,8725.740803548499,9.0,-6539.016932685634,-6548.016932685634,9.0,42271.82142857143,42262.82142857143,9.0,24548.0079491256,24539.0079491256,9.0,-72250.51463177196,-72252.61787660971,2.103244837751845,-54180.75,-54191.10526315789,10.355263157893205,53940.66477187264,53932.25625047406,8.408521398574521,0.0,0.0,0.0,0.0,0.0,0.0,59837.0,60216.0,-379.0
VULAS,CVE-2018-12542,https://github.com/vert-x3/vertx-web,vert-x3,vertx-web,3fcb0036dc11f22ea232f61cfff31b29a6b6eca4,57a65dce6f4c5aa5e3ce7288685e7f3447eb8f3b,67e2ab92637215964f47372f7fc90a5f96f77cc1,39ea08ba374764ae14669919419b71431330d938,5714.830337375593,5714.830337375593,0.0,6960.872453485358,6960.872453485358,0.0,5782.008882720333,5782.008882720333,0.0,4861.642857142858,4861.642857142858,0.0,5501.408850026498,5501.408850026498,0.0,10176.023405799839,10176.023405799839,0.0,13068.552631578947,13068.552631578947,0.0,12155.7942930021,12155.7942930021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1358.0,-1358.0,0.0
VULAS,CVE-2013-4316,https://github.com/apache/struts,apache,struts,52feec5b14009e2cf46edd6185e7be48bbb26e41,58947c3f85ae641c1a476316a2888e53605948d1,d862d5b96def2b571e26bc8b2ccfbd69cdae3681,110d63fed07f5383504fa74021c7e8958baafad5,5335.903719412901,5335.903719412901,0.0,-36486.17180179848,-36486.17180179848,0.0,-86471.99953735832,-86471.99953735832,0.0,6219.96428571429,6219.96428571429,0.0,-12074.56332803391,-12074.56332803391,0.0,3467.934903930485,3467.934903930485,0.0,15037.36842105264,15037.36842105264,0.0,76832.50425062231,76832.50425062231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86834.0,86834.0,0.0
VULAS,CVE-2018-1000129,https://github.com/rhuss/jolokia,rhuss,jolokia,557c23edec6b1321fac9bf73239e6cadfda77a07,5895d5c137c335e6b473e9dcb9baf748851bbc5f,3f4b9a50e42652ce40254954902f0fc767125d84,a326ca8b4e9e7cf17df559dc917906f98d3cf07b,5518.133644134887,5500.914464923785,17.21917921110162,4837.906109058549,4836.918786165186,0.9873228933629434,4628.682165163082,4629.822114272496,-1.139949109414374,2865.8214285714294,2861.8214285714294,4.0,8232.63063063063,8228.63063063063,4.0,9458.040859443514,9454.040859443514,4.0,15150.355263157895,15146.355263157895,4.0,13086.39998532377,13082.555566996703,3.844418327065796,0.0,0.0,0.0,0.0,0.0,0.0,-3078.5,-3231.0,152.5
VULAS,CVE-2018-1002200,https://github.com/codehaus-plexus/plexus-archiver,codehaus-plexus,plexus-archiver,97c0d97504632a2a80b7d847bccdd9b37d27aea1,58bc24e465c0842981692adbf6d75680298989de,97c0d97504632a2a80b7d847bccdd9b37d27aea1,e8653501a758ec13b2aa903a57f4566db54745c8,1522.1573674038311,1489.1943254217897,32.96304198204143,-1069.9935594566589,-1045.3037757131838,-24.689783743475118,-808.5254684247051,-769.5254684247051,-39.0,972.8928571428573,972.8928571428573,0.0,-1331.301271860095,-1292.301271860095,-39.0,-3213.576748616338,-3674.2785030023033,460.70175438596516,9050.0,9050.0,0.0,4156.077865253252,4184.459416075328,-28.38155082207595,0.0,0.0,0.0,0.0,0.0,0.0,7466.0,7466.0,0.0
VULAS,CVE-2016-0779,https://github.com/apache/tomee,apache,tomee,5689b25ac70a243c4d838962e068856f889ea87f,58cdbbef9c77ab2b44870f9d606593b49cde76d9,4ee84406897cc6d6ea43de545ce86e2f8bcc7be3,21d7d2be69e68a70790aa642c53878cf9bf28380,-55573.59067973365,-55573.59067973365,0.0,-261078.2551643717,-261078.2551643717,0.0,-593224.4361323155,-593224.4361323155,0.0,-198833.0,-198833.0,0.0,45813.32458929518,45813.32458929518,0.0,42300.291693416766,42300.291693416766,0.0,-42924.355263157864,-42924.355263157864,0.0,222801.52347979666,222801.52347979666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229409.0,229409.0,0.0
VULAS,CVE-2010-4172,https://github.com/apache/tomcat,apache,tomcat,991702c8cf6b30daabcaf53301c95dd02c494782,5971f9392edc6d70808b2599b062b050fcd11d23,1739197d077a444a8b3731025e86eb193663009f,82ca0fc04bbc9484e81b817778bab357ecea4a53,-10558.06122278428,-10558.06122278428,0.0,-157220.15826858333,-157220.15826858333,0.0,-343242.17122368724,-343242.17122368724,0.0,-18554.28571428571,-18554.28571428571,0.0,17400.34287228406,17400.34287228406,0.0,-172415.34664753248,-172415.34664753248,0.0,230254.4605263158,230254.4605263158,0.0,177944.04622764612,177944.04622764612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160252.5,160252.5,0.0
VULAS,CVE-2019-3772,https://github.com/spring-projects/spring-integration,spring-projects,spring-integration,0d1312874cad56f09d2f06e2d285730de3cbc111,59c69ed40d3755ef59f80872e0ea711adbb13620,a136b5b49a968ad06a1414e1d23f6d7c57d7a928,9c6000e453d438ee92ee72e6d1e6a05605d5ec1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VULAS,CVE-2015-8103,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,cb588f93e57d3c1aa4ac972c7c9a3433d7cf1c79,5bd9b55a2a3249939fd78c501b8959a804c1164b,91f2059ee00fb771387c35f112bd7ef884b7f0f3,170a232120365357fc8a2df08f1d49f15438313c,4577.13975193635,4555.069118646542,22.07063328980803,6833.25649876982,6818.826222856322,14.430275913498008,-2802.1034466805454,-2831.818459403192,29.715012722646406,37873.42857142857,37847.42857142857,26.0,20618.793057763647,20590.067832538425,28.725225225221948,-66625.57036845881,-66656.57036845881,31.0,-57509.30263157895,-57540.30263157895,31.0,51119.39583811976,51090.560019083045,28.835819036714383,0.0,0.0,0.0,0.0,0.0,0.0,56263.5,56232.5,31.0
VULAS,CVE-2014-2067,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,0530a6645aac10fec005614211660e98db44b5eb,5d57c855f3147bfc5e7fda9252317b428a700014,64083079dc365d8c7b047fd75453c8aaa874f639,6566a0c7f9418469281f68cf243ca15d0ec32e95,20097.649568920504,19276.37085747926,821.2787114412422,13805.683337730956,10738.710177251163,3066.9731604797926,9253.545963451308,-496.06102243812103,9749.60698588943,41996.142857142855,42809.142857142855,-813.0,27738.271330153686,28604.271330153686,-866.0,-80967.90426406843,-80079.90426406843,-888.0,79196.52631578948,80084.52631578948,-888.0,54734.230149005176,55341.523180962,-607.2930319568259,0.0,0.0,0.0,0.0,0.0,0.0,55220.0,55761.5,-541.5
VULAS,CVE-2017-5645,https://github.com/apache/logging-log4j2,apache,logging-log4j2,5aff929bb44e63c0dbf0cdc7cfb5d5fbd50660ef,5dcc19215827db29c993d0305ee2b0d8dd05939d,cd3f2b2df860610547991e7387c4dd86318f97db,c15882eb59827cbd16add6816349b5ce2175057d,1004.9169238211247,1004.9169238211247,0.0,-2422.0980689470384,-2422.0980689470384,0.0,-4651.255702058755,-4651.255702058755,0.0,4121.857142857145,4121.857142857145,0.0,-33407.785903550604,-33407.785903550604,0.0,7418.290061137058,7418.290061137058,0.0,-16477.8947368421,-16477.8947368421,0.0,27330.55644561554,27330.55644561554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28137.5,28137.5,0.0
VULAS,CVE-2014-0035,https://github.com/apache/cxf,apache,cxf,0c77f4ff91451c0bf73ebe1103e99583cc26d786,5df3f72f1a26b7c9ac2888ab65e41f4105706580,190b89b8630ca5f630c6af377f83db39e2cb1273,d7cb537208095630d373336e973cf262b99d59f4,-13871.991489481974,-13869.46431504479,-2.5271744371839304,-117744.05197285977,-117784.83142704157,40.77945418180025,-206543.45375896367,-206601.82549155678,58.37173259310657,-5941.03571428571,-5953.03571428571,12.0,-51295.77768945414,-51324.70111287757,28.923423423431814,-166627.06812145165,-166519.15399866563,-107.91412278602365,-21884.973684210505,-21800.302631578932,-84.67105263157282,227627.9460464057,227615.7072255583,12.2388208474149,0.0,0.0,0.0,0.0,0.0,0.0,203688.5,203673.5,15.0
VULAS,CVE-2017-4995-JK,https://github.com/FasterXML/jackson-databind,FasterXML,jackson-databind,28ec8a47d381311818f805ae76bf84da30f516f9,6ce32ffd18facac6abdbbf559c817b47fcb622c1,32dcbcf3f8a3c2e72f2ab352290d07ef0dd07649,8bcf25a04717e7d25a25df2345d2cb66fffd2dbd,5822.776731254404,5822.776731254404,0.0,5282.67013914842,5282.67013914842,0.0,-7173.939023826045,-7173.939023826045,0.0,-8207.571428571428,-8207.571428571428,0.0,-3010.011393746687,-3010.011393746687,0.0,-46924.634455368265,-46924.634455368265,0.0,43015.05263157895,43015.05263157895,0.0,36969.2008433291,36969.2008433291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38277.0,38277.0,0.0
VULAS,CVE-2017-4995-JK,https://github.com/FasterXML/jackson-databind,FasterXML,jackson-databind,28ec8a47d381311818f805ae76bf84da30f516f9,60d459cedcf079c6106ae7da2ac562bc32dcabe1,61d3156f0d69b677d3bd0c522c5f228acaa6bdcf,af91d91c53753c8eacb511067b44f842c181f17e,3058.8313106153,3058.854573591333,-0.023262976033038285,4764.870229029282,4759.410535060928,5.459693968354259,-12232.57390700902,-12232.858894286373,0.2849872773531388,-5558.25,-5557.25,-1.0,-11666.149443561202,-11665.149443561202,-1.0,-60078.01633118912,-60077.01633118912,-1.0,33738.43421052632,33739.43421052632,-1.0,40575.99834835674,40576.97565936278,-0.9773110060414183,0.0,0.0,0.0,0.0,0.0,0.0,41044.0,41045.0,-1.0
VULAS,CVE-2018-20318,https://github.com/Wechat-Group/WxJava,Wechat-Group,WxJava,9b6893161a459688d99b737d916ccacbc6bf34c7,6272639f02e397fed40828a2d0da66c30264bc0e,1ac042695dafc101f2ada1522fb6dcb1ad5aa869,e937d3f5f5aad2450ccd75ac5f16cf0469603a85,7280.428576497939,7334.4273027013205,-53.99872620338192,5802.852170536069,5794.351797679991,8.500372856077774,5462.675040481147,5513.675040481147,-51.0,-15007.678571428572,-13710.892857142855,-1296.7857142857174,6212.815315315315,6299.486486486488,-86.67117117117232,18257.18186491102,17662.68703449607,594.4948304149511,7339.59210526316,7111.78947368421,227.80263157895024,14512.347839901244,14616.676051328152,-104.32821142690773,0.0,0.0,0.0,0.0,0.0,0.0,30224.5,30056.5,168.0
VULAS,CVE-2013-7285,https://github.com/x-stream/xstream,x-stream,xstream,64533f1fe2ece82398a1478edc2d30478fb7cd11,6344867dce6767af7d0fe34fb393271a6456672d,b8577fe18294570463b3445f7034a4da9ed254b9,c0f7b1c5d493d31d828d7e6f59896f8881b4ae95,3559.6515191047883,3559.6515191047883,0.0,-3780.209462956393,-3780.209462956393,0.0,-11717.38144806847,-11717.38144806847,0.0,8347.178571428572,8347.178571428572,0.0,6813.57101218866,6813.57101218866,0.0,1193.6430510622424,1193.6430510622424,0.0,-1871.6710526315765,-1871.6710526315765,0.0,17310.884520024847,17310.884520024847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19300.5,19300.5,0.0
VULAS,CVE-2016-4437,https://github.com/apache/shiro,apache,shiro,1460419cc7e4eacbcef7ccc17c75e74d058b73c1,64d9f8341e1aa7ef1a29744e16ea7c578ca5deee,31cda3d10c1b764ad88d553df39a50ecf67212dc,734f08f7f5de3d515c66df60111f4292b52c9fc5,3158.622327783316,3136.2761070856127,22.346220697703302,2979.737973391198,2963.737973391198,16.0,3378.358547305112,3362.358547305112,16.0,2878.9285714285716,2721.642857142857,157.28571428571468,3737.256756756757,3721.256756756757,16.0,5412.022209913686,5383.338282623565,28.683927290121574,2994.6184210526317,2996.197368421053,-1.578947368421268,4440.800797985204,4425.229285215587,15.571512769616675,0.0,0.0,0.0,0.0,0.0,0.0,5764.5,5789.0,-24.5
VULAS,APACHE-AXIS2-5846,https://github.com/apache/axis2-java,tqrg-bot,axis2-java,3f2ad217f0364c44d167f2d1907b019c97ae0640,65aaacc779530682887bc6da4099b5ec4cfab406,d6b22d98d4143fea7ddeef186dff78c6bd27021b,bd94c7e2865c354a1811fcca8d7f9169e2e40695,1780.110732703186,1804.3026065625513,-24.191873859365387,-57243.01882089648,-57279.75390105254,36.735080156060576,-67740.10932222994,-67702.10932222994,-38.0,-31125.464285714275,-31094.464285714275,-31.0,13299.991785903556,13337.991785903556,-38.0,-41442.49670606797,-41394.49670606797,-48.0,101293.0,101341.0,-48.0,59014.70467603697,59042.358494786684,-27.653818749713537,0.0,0.0,0.0,0.0,0.0,0.0,41744.5,41792.5,-48.0
VULAS,CVE-2016-9879,https://github.com/spring-projects/spring-security,spring-projects,spring-security,fc516b55a647277f58d679b8040fe5a15711338b,666e356ebc479194ba51e43bb99fc42f849b6175,66d13642b7a916eef6ffadc9b5959f2bb5c21ec4,6b81f97081bf198e6a1de30fe488eb97eb2a1a0f,11545.112017008554,11545.112017008554,0.0,7688.282873126396,7688.282873126396,0.0,10306.968632893824,10306.968632893824,0.0,17103.357142857145,17103.357142857145,0.0,6603.396926338104,6603.396926338104,0.0,26131.61980261584,26131.61980261584,0.0,4199.486842105263,4199.486842105263,0.0,21286.507950148974,21286.507950148974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22131.5,22131.5,0.0
VULAS,CVE-2015-2913,https://github.com/orientechnologies/orientdb,orientechnologies,orientdb,41fd20ab022e22bce32d62372dbe279693322086,668ece96be210e742a4e2820a3085b215cf55104,48b480dab24754d38cc9d9383d62578a33219800,07958957e4cfe624cf1ed076608b86cd20b1bd85,-99247.19769344073,-99255.47325550835,8.275562067618011,-174258.11440959203,-174261.11440959203,3.0,-504621.4709692343,-504624.4709692343,3.0,-173645.78571428568,-173646.78571428568,1.0,-56578.20932697402,-56569.83545310015,-8.373873873868433,-209433.0908265042,-209519.69894929862,86.60812279442325,-195711.06578947365,-195701.77631578944,-9.28947368421359,163709.2601016566,163706.44925621682,2.810845439787954,0.0,0.0,0.0,0.0,0.0,0.0,158066.5,158062.5,4.0
VULAS,CVE-2016-0768,https://github.com/tada/pljava,tada,pljava,d2f6ef84e46765822f92cd8f403a7e4c1f8bb198,675254b0f17b76f05e72cba2e3b8d3e548ae7a43,499bd212cf431b3449e7eab852944cd3fd754a44,47b9cdc6d86a92553187e99505e541ea3ecf4bc2,8330.215633591806,8330.215633591806,0.0,-16229.718399935959,-16229.718399935959,0.0,-12949.670691649319,-12949.670691649319,0.0,16622.39285714286,16622.39285714286,0.0,-1144.3582405935351,-1144.3582405935351,0.0,15071.0306566464,15071.0306566464,0.0,30139.32894736842,30139.32894736842,0.0,22326.151206939194,22326.151206939194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29467.0,29467.0,0.0
VULAS,CVE-2018-1327,https://github.com/apache/struts,apache,struts,4260bee634cb606be6071bce2383fddb510608aa,67ecf3a21608e20449bcb7895b22204b400fecd4,77142e510625fad5de108bb825da456e63b21a55,e3160379ade062c03c6ff99dfc9a438f0a5052b9,10457.850141152354,10464.715501945378,-6.865360793024593,-6710.920500853455,-6692.0550786635795,-18.86542218987597,-27872.035715938004,-27852.545084432106,-19.49063150589791,-20456.357142857138,-20533.53571428571,77.17857142857247,12373.320349761527,12380.946475887653,-7.62612612612611,30301.354070418813,30364.734643353182,-63.38057293436941,51196.23684210527,51205.23684210527,-9.0,47066.903508886535,47085.37293548908,-18.469426602547173,0.0,0.0,0.0,0.0,0.0,0.0,18680.0,18689.0,-9.0
VULAS,CVE-2018-1999046,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,727d58f690abf64f543407e1de3545eca76ad30e,6867e4469525d16319b1bae9c840b933fe4e23c4,0c96be810dcc792c7e1e54f7ab88e209b097cf3f,eb82dd44ac778de68ff7314543742f34d87c7d8c,4087.7275683727516,4076.352008473029,11.375559899722703,2889.405043440052,2899.4557518665997,-10.050708426547772,3109.7393476752254,3107.7393476752254,2.0,6378.285714285714,6250.035714285714,128.25,4278.887122416534,4276.887122416534,2.0,-8169.681332007366,-8155.292782302563,-14.388549704803154,12619.0,12617.0,2.0,9429.639787917356,9427.694930788777,1.944857128579315,0.0,0.0,0.0,0.0,0.0,0.0,10342.0,10340.0,2.0
VULAS,CVE-2018-20157,https://github.com/OpenRefine/OpenRefine,OpenRefine,OpenRefine,ddd9bf9aa80a43c68bf6d8fb4dc9d0b8bb29dcd5,6a0d7d56e4ffb420316ce7849fde881344fbf881,5e6c226b636feaf446ff8a3a50105434b3ccb87b,c2c4d92ce7e0456d590869dd3eccb376f228513e,1506.2009064778115,1506.2009064778115,0.0,-41928.91048634474,-41928.91048634474,0.0,-63410.33897756188,-63410.33897756188,0.0,-15410.107142857138,-15410.107142857138,0.0,-18954.455219925807,-18954.455219925807,0.0,31238.228550627944,31238.228550627944,0.0,38133.98684210527,38133.98684210527,0.0,44700.10549873447,44700.10549873447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40693.5,40693.5,0.0
