Dataset,Project,sha,owner,project,sha-p,REG,sha-reg,sha-reg-p
VULAS,https://github.com/orbeon/orbeon-forms,aba6681660f65af7f1676434da68c10298c30200,orbeon,orbeon-forms,9610d39e90ea9f3c3b8fcf5b47a6038ca52f0f14,nan,,
VULAS,https://github.com/orientechnologies/orientdb,668ece96be210e742a4e2820a3085b215cf55104,orientechnologies,orientdb,41fd20ab022e22bce32d62372dbe279693322086,nan,,
SECBENCH,https://github.com/osTicket/osTicket,70aca8937767bd2c0e99f76f8ec94910c7d38df8,osTicket,osTicket,03a84301e2e0e6875058814e877b7f7cffa33a98,nan,,
SECBENCH,https://github.com/osTicket/osTicket,cda62e2d24ad7e4b165c88df8fcc85e1ef695ac2,osTicket,osTicket,ecb9178f24f5dd1ddbba06776d0f583a42ba2998,nan,,
SECBENCH,https://github.com/osTicket/osTicket,25ae16b169da0a58c600da19c70bd38efdde90ed,osTicket,osTicket,0ed92da68bfa62f912496ff57ae3ab0e08cc5d00,nan,,
SECBENCH,https://github.com/osTicket/osTicket,ff1d8b9e599a1ec315a9c34c279ba3645218c766,osTicket,osTicket,03a84301e2e0e6875058814e877b7f7cffa33a98,nan,,
SECBENCH,https://github.com/osTicket/osTicket,7e7c4cf0a7daff517f37432fc9de4df34981ce16,osTicket,osTicket,aadec3435fe49bafdc3f86e09ab32c1ae5263f67,nan,,
SECBENCH,https://github.com/owncloud/core,211a546600de0d108d3c1b66602dec681ff18837,owncloud,core,b0ecef02e905972bdd963ba03610e5c025a36e1b,nan,,
SECBENCH,https://github.com/owncloud/core,211a546600de0d108d3c1b66602dec681ff18837,owncloud,core,b0ecef02e905972bdd963ba03610e5c025a36e1b,nan,,
SECBENCH,https://github.com/owncloud/core,a862fec9a329c449b808e8d888764cbc9cc0bc19,owncloud,core,5e711f37ca3f009317a3c8cd0e47ed4f15922142,nan,,
SECBENCH,https://github.com/owncloud/core,68d55648d5904a86d21fb5258684687a31929011,owncloud,core,dc41cf081cac227f0d73b56542fa6295285e170c,nan,,
SECBENCH,https://github.com/owncloud/core,78cad94ff4676ef401d2a75c8448f3726deefd18,owncloud,core,6911d8f0a4e688f3c84f2dd117424f887820750a,nan,,
SECBENCH,https://github.com/owncloud/core,d71c4db10aad0b1684087c745dcd10560351efb2,owncloud,core,564b0358f91df832afdf3a0fd27eaa349508c964,nan,,
SECBENCH,https://github.com/owncloud/core,1d6ca084a6f5414ae3bb0753500ad386c86d087c,owncloud,core,3b9bf83fe7833c2cf8d1d9fc2f0f2a41b2a92ebc,nan,,
SECBENCH,https://github.com/owncloud/core,5155f589fd93132fdeb39b04fc18e30a5643cbf6,owncloud,core,cde60dba0f45cbfbe32059a50eb37c41e9da990b,nan,,
SECBENCH,https://github.com/owncloud/core,74b5e22a684c3095dbd48b56da1a10d955c20305,owncloud,core,d96e962fc1f5df7efec5266d34735ebcdc20b056,nan,,
SECBENCH,https://github.com/owncloud/core,b86f2069ff1f434373c0babe0c28db5ee431498e,owncloud,core,2f3c0a6d804609aa908b8e938943e3ab8679b0a9,nan,,
SECBENCH,https://github.com/owncloud/core,f5fe95a1315200c7e0c08544b2aad5ef69167d7c,owncloud,core,bd804b74c46ed6779bf82a506711b48644a197f4,nan,,
SECBENCH,https://github.com/owncloud/core,cfd0140e2faa250e6e90cbeb4ec2ca4dcceed2f4,owncloud,core,3c182bdb351cd0f7938c9f9f022b44b4e530664d,nan,,
SECBENCH,https://github.com/owncloud/core,9ab887fed543a22f8a57e3322eb4ff23834e2f86,owncloud,core,a7292e897a70a2f7e79f61396d4888cb694f0860,nan,,
SECBENCH,https://github.com/owncloud/core,cfe219fbb9f2f734b063041ae420400044f90000,owncloud,core,344299a074e135140262d051531f723be69c786f,nan,,
SECBENCH,https://github.com/owncloud/core,1d6ca084a6f5414ae3bb0753500ad386c86d087c,owncloud,core,3b9bf83fe7833c2cf8d1d9fc2f0f2a41b2a92ebc,nan,,
SECBENCH,https://github.com/owncloud/core,d19de49606d45046f9d7755b180e5850bceccd19,owncloud,core,56c6e6a334caf690184c84bae290ea596f53c3de,nan,,
SECBENCH,https://github.com/owncloud/core,068688063eb660d35ee0dca8d3ceb53d2f243bbe,owncloud,core,f0da7b20c12c14e0fbd9cddfbe7c5c26d43e2607,nan,,
SECBENCH,https://github.com/owncloud/core,d18bd17eb7d13010e3daef5351d7f7ec64480fd7,owncloud,core,d134ba9a82a904ba317d4a6d9a75e46ab9249ddc,nan,,
SECBENCH,https://github.com/owncloud/core,8313a3fcb3b24bf9e36f48581f64336623ae1ead,owncloud,core,1f96fb3352ad43155586d6deae95bf889768ba05,nan,,
SECBENCH,https://github.com/owncloud/core,f6e61a296f67f71a1c6d5d5bf8d7e891cd708b43,owncloud,core,99051cdbe54c6efa131498f699c1d29642885c74:9b3c4e8dc453a674c0f1aee8c60e9d7f24b34e49,nan,,
SECBENCH,https://github.com/owncloud/core,d71c4db10aad0b1684087c745dcd10560351efb2,owncloud,core,564b0358f91df832afdf3a0fd27eaa349508c964,nan,,
SECBENCH,https://github.com/owncloud/core,ec1596054f9c9da9aae958b02e441185bd1b9f79,owncloud,core,98d0d48b54764162cfa9315e3c1f42915801d16f,nan,,
SECBENCH,https://github.com/owncloud/core,d01b78a4b486860ab7110677e9969a37ee2a832f,owncloud,core,4e327295c65b25fc5d6ceec5a8242eecf57b94e2,nan,,
SECBENCH,https://github.com/owncloud/core,99cd922b82ca7684967ec3533fcdd5af32c0edc7,owncloud,core,c88cf5cae558c598714ca88f5e8fe917c0411d31,nan,,
SECBENCH,https://github.com/P0cL4bs/WiFi-Pumpkin,68ed8f58c0a02e2048c27284bbe972e04998a562,P0cL4bs,WiFi-Pumpkin,acbc25f48028539c4d239647101a314a7b5f6c11:8ec1f65726321455cf532a28e45d7a05ed96627b,nan,,
SECBENCH,https://github.com/P0cL4bs/WiFi-Pumpkin,e62a5bcf5cf5669454e86ab677eeb66d24d47a44,P0cL4bs,WiFi-Pumpkin,d2d966d8911eb90c3adc4764bc63cf0ae97fba08,nan,,
SECBENCH,https://github.com/pfdemuizon/phoneinreport,cdb52ad0d30a483e7f7991741f262cf2d309df27,pfdemuizon,phoneinreport,b548a2a2e9c6ab43bc19623514c796c5cf09ec18,nan,,
SECBENCH,https://github.com/pfsense/pfsense,bef1056048aa2e0839fd5839e83da154f06c8c2c,pfsense,pfsense,daeab6c45370e05491ae60f854fb3b9967c6f94d,nan,,
SECBENCH,https://github.com/pfsense/pfsense,3bdc7f5908ad19af2fc31b873cd07eadeb801bd5,pfsense,pfsense,dd34d7d239d823921237c4408559e674f5f0c292,nan,,
SECBENCH,https://github.com/pfsense/pfsense,21eff66f3199bb0c50c9ea5a9a473043dd4991a1,pfsense,pfsense,ce0a5816476bd4703b85a30396123f13da5be174,nan,,
SECBENCH,https://github.com/pfsense/pfsense,5de32d520bc7eee5ef400951130eef8a5cec9a2f,pfsense,pfsense,b67cdd05abde74b43a2fa67b0d7ecb4769ae5ce3,nan,,
SECBENCH,https://github.com/pfsense/pfsense,ab17ed4e70cc8cd8337846525a3694d81fffff32,pfsense,pfsense,da60727cead91cc475c6fa2ddb2309ab79962467,nan,,
SECBENCH,https://github.com/pfsense/pfsense,2003b5d8bc9c9b2b7aa72f4d3c4532c7349264cd,pfsense,pfsense,f17f9f2891b459e3f119ced5857469b96c57dde9,nan,,
SECBENCH,https://github.com/pfsense/pfsense,f17f9f2891b459e3f119ced5857469b96c57dde9,pfsense,pfsense,35c9cd4463738ebfc07aa6099ebb8bd54e10434b,nan,,
SECBENCH,https://github.com/pfsense/pfsense,69eb2e295fbbea1ff16d4b20e7e056b70469aad4,pfsense,pfsense,d09ff9ef322608ea8c496121faccd3d778e71e25,nan,,
SECBENCH,https://github.com/pfsense/pfsense,57627d9f3152f6ea984d3cdff71fa6e888784701,pfsense,pfsense,bef1056048aa2e0839fd5839e83da154f06c8c2c,nan,,
SECBENCH,https://github.com/pfsense/pfsense,7145cd87d1f6c67c900f6966df5f2d0ace50e109,pfsense,pfsense,c3936caf80b590f65bba7829db53bc0da4ef6a67,nan,,
SECBENCH,https://github.com/pfsense/pfsense,ee3de7b191e3735b2d03a932809ed37e22e03177,pfsense,pfsense,034620d62ae1026679da444f860f0467ca572eb4,nan,,
SECBENCH,https://github.com/pfsense/pfsense,b71f0cbb059eacb260f71ce671bd7b4dbae39c5e,pfsense,pfsense,64307806ab5b53a60a4343862f806be90e2eea79,nan,,
SECBENCH,https://github.com/pfsense/pfsense,002bc4ab3268e6e5cb3a01ce73a4c1624d09050a,pfsense,pfsense,d6a0379d291f5e98500776618559343f40254e40,nan,,
SECBENCH,https://github.com/pfsense/pfsense,08cf5428d6fa7d080869574cee0f22e669b8db03,pfsense,pfsense,53aca1fdc3f7683efd90472ed7be78f793eb78bb,nan,,
VULAS,https://github.com/pgjdbc/pgjdbc,cdeeaca47dc3bc6f727c79a582c9e4123099526e,pgjdbc,pgjdbc,c2885dd0cfc793f81e5dd3ed2300bb32476eb14a,nan,,
SECBENCH,https://github.com/PHP-DI/PHP-DI,be416a1a595ab435c08211646aae76ef3635631a,PHP-DI,PHP-DI,b25b80079f09f0ae8d4f44d2502ac85008976b34,nan,,
SECBENCH,https://github.com/php/php-src,e69b1ff2c43fbfd672097e9f8b25dead81f34ccf,php,php-src,da400e7500e236a332b8104b373e60e842bbd63e,nan,,
SECBENCH,https://github.com/php/php-src,03964892c054d0c736414c10b3edc7a40318b975,php,php-src,64043cb9e5d8bc5af719678893e38ee0290e0c0a,nan,,
SECBENCH,https://github.com/php/php-src,0d2f147d80bd02d4d1ccaa0fa530d9d4846b3c75,php,php-src,3e88d610e54dac75a374af9e8501f02da67e4466,nan,,
SECBENCH,https://github.com/php/php-src,29a4e710de6a73341da3d268343fdfc072ba682a,php,php-src,94742054a845f483b4d59ac28fa65ee029dc3c92,nan,,
SECBENCH,https://github.com/php/php-src,4ffedc700dffa57b72ffda663f2a015e0f658451,php,php-src,4b14c11dcd4d27519b9c03d7acf638f9bface169,nan,,
SECBENCH,https://github.com/php/php-src,cea050b8da98e0335fb24919814603e7c130ae82,php,php-src,abe094dde848713e82a4f60f747f860ca3c3aa8e:5d07438cb3d72b7d6d3675cdccf5eef361e6e591,nan,,
SECBENCH,https://github.com/php/php-src,ed7d4977bb0e99153c67d2873488b8f572627c8a,php,php-src,9bbd995679cfd6f9d2d04a64a18f9caeabcb548b:d82d68742c69fc20a5180a2dbcca4cac52435931,nan,,
SECBENCH,https://github.com/php/php-src,6912dab9ebf0107f3da0b74ef899c536091ece84,php,php-src,79e7432c971e904c84b7774674fc71f805091fd4,nan,,
SECBENCH,https://github.com/php/php-src,d735957cb5f8fee8d13ae68cf75300306c84374f,php,php-src,272cccd1759a358eb9a66e3fb10bcad373acb06e,nan,,
SECBENCH,https://github.com/php/php-src,3f7f72adb25786f51e7907e0d37f2e25bd5cf3dd,php,php-src,7e8e21df0c9aa39278e994b05540b69920201b32,nan,,
SECBENCH,https://github.com/php/php-src,32c5a87a148d49450afd869f1a611bdf669e986d,php,php-src,e2d606e18b7079f7b7127fb581ccffc2f6104de7,nan,,
SECBENCH,https://github.com/php/php-src,4a01ddfb5569da1b87dd4cac95c3f709fb607396,php,php-src,bb4d11b405ae1f37a8b0e4db630e80c5678f0746,nan,,
SECBENCH,https://github.com/php/php-src,96aa2eb2340c1d4131fbcc508f734ec7c807ff25,php,php-src,5d90aa1299da1ac81faf065c4aa0dc4196276cc1,nan,,
SECBENCH,https://github.com/php/php-src,5880428dac00ff9bafccb8c10c7226d6fa1dabbb,php,php-src,dad793630d5966a9c22f3fcd7f24b7937bd1a36f,nan,,
SECBENCH,https://github.com/php/php-src,b15f0ecc0f34364fd7ce924b4164be4e8198ff93,php,php-src,8a4d164c2b33e7a89af13762dbc09941df14a035,nan,,
SECBENCH,https://github.com/php/php-src,9603f16f995154a858d7e0b31eff3a9b79f88ff7,php,php-src,f39a8517e002d33ace29ec0ba15acb30c9fecbb3,nan,,
SECBENCH,https://github.com/php/php-src,8d816ed0efe644fb19845424071253036e9b0f09,php,php-src,e68e2893c07e712ad6469ffda0658cc1d04f66e7,nan,,
SECBENCH,https://github.com/php/php-src,26471eb69c3cd9e8162ff3b398d33919d9075191,php,php-src,e41f600365fe9f27727a62a850a4d55416ae856f,nan,,
SECBENCH,https://github.com/php/php-src,75fa63b57fc8df45e3b7b4ae5a1e50a169b171cd,php,php-src,bb16e23891bc8b464dd42a809fea6547566f13e9,nan,,
SECBENCH,https://github.com/php/php-src,4846e56d4054fbb733ffcd2512d94434a5ae4bd9,php,php-src,9061bf39bd0b5e9a554200e2d2f67e15e2d5729c,nan,,
SECBENCH,https://github.com/php/php-src,cf4753691dc55999373d1c576f62ecb298723420,php,php-src,ae74549239f80ef40e978942b71c08a7e8a09a23,nan,,
SECBENCH,https://github.com/php/php-src,617698dfe0f22bfa6041e6f0728136002d30d2bc,php,php-src,c2773ea02f94f4efa0be33f510088e8395caba1f,nan,,
SECBENCH,https://github.com/php/php-src,9c805a6cb31596c41609512bdd8a9a76c9ce9b15,php,php-src,0e51f9798c6cea1b155cb18342a43c54be55a1fd,nan,,
SECBENCH,https://github.com/php/php-src,b3962ab94052254cec19034b77af0ca040b50fdd,php,php-src,d9d74d37ac2de7267b3c9904bb6e77c231f4973a,nan,,
SECBENCH,https://github.com/php/php-src,85e985f191c228cb6b119ebe223d682c9166fdc2,php,php-src,8de8636a2b6dc331486284f1f037259bb7347768,nan,,
SECBENCH,https://github.com/php/php-src,80367584910885baa1a2a4476a4a31efdcf0c9c0,php,php-src,f7d7befae8bcc2db0093f8adaa9f72eeb7ad891e,nan,,
SECBENCH,https://github.com/php/php-src,7c7b387cc323bc372fe15f62fb1efdfb705e02a3,php,php-src,efe519c1945a3ed0ae93c8466e02fec2a6997b09,nan,,
SECBENCH,https://github.com/php/php-src,bcd64a9bdd8afcf7f91a12e700d12d12eedc136b,php,php-src,ff10dceff87f4c94c55e6bc2e962f4bb3d66feb4,nan,,
SECBENCH,https://github.com/php/php-src,fb04dcf6dbb48aecd8d2dc986806cb58c8ae5282,php,php-src,8b14d3052ffcffa17d6e2be652f20e18f8f562ad,nan,,
SECBENCH,https://github.com/php/php-src,52e0c4081f8454e9086fc7d1bd1a338ac4e05868,php,php-src,bcd64a9bdd8afcf7f91a12e700d12d12eedc136b,nan,,
SECBENCH,https://github.com/php/php-src,a552ac5bd589035b66c899b74511b29a3d1a4718,php,php-src,6a9d9cf2724df4b00c63c206689b0bd60d334388,nan,,
SECBENCH,https://github.com/php/php-src,a552ac5bd589035b66c899b74511b29a3d1a4718,php,php-src,6a9d9cf2724df4b00c63c206689b0bd60d334388,nan,,
SECBENCH,https://github.com/php/php-src,6ecd417b34bd5b957e0f9b76610f94421f38d955,php,php-src,de73bd0123139aaf893a45bbdf6848308e9dd1d7,nan,,
SECBENCH,https://github.com/php/php-src,4ebb4060f918cc15d2e7be7f37ae71ada92e9646,php,php-src,1db171deb8d99dcf9cb453886816338374b32653,nan,,
SECBENCH,https://github.com/php/php-src,7667ca40b02b24c8f7950049dfd17e91e9d1b281,php,php-src,395c0680434e96524fa56732cd6e9da7fd75e6f5,nan,,
SECBENCH,https://github.com/php/php-src,f06a069c462d37c2e009f6d1d93b8c8e7b713393,php,php-src,e8429400d40e3c3aa4b22ba701991d698a2f3b2f,nan,,
SECBENCH,https://github.com/php/php-src,3f7b92c06c6e4cbcd9bc949289b51756cfb658bf,php,php-src,99c56139c75b48914103bc2351b5422465f3f97e,nan,,
SECBENCH,https://github.com/php/php-src,33d41da3474729486d6bbb7fb13e1b697356481e,php,php-src,a32e143d4eb185f9b666ef1cd93761b2baafec28:e315a162da99f59e82a5272714a6f3d4d724b037,nan,,
SECBENCH,https://github.com/php/php-src,398c6e6d1153ca2034a152977d1700629b146e43,php,php-src,bbd6ab2054cbaffbc510a5a9e491a23898faaea9,nan,,
SECBENCH,https://github.com/php/php-src,f1b2afc9d9e77edf41804f5dfc4e2069d8a12975,php,php-src,6477bb724e0c4e95dfc8f315cac4b7e7a692b0f8,nan,,
SECBENCH,https://github.com/php/php-src,08b72ac9f12890793bc67446e4999892607bbf7b,php,php-src,c374b80dda6e07f7dbc1e43a095c075beee6ca5f:331540d20cb5b17964e6b2901c343df58bc8a0c9,nan,,
SECBENCH,https://github.com/php/php-src,87da8f58e2e6ff1ef2ac1ab68185c263ef023987,php,php-src,ed70f02b290034b1685bc33e1e5e3cbf10bfec27:c1765d7ffe94fd3278449db7b910cfc9263db13e,nan,,
SECBENCH,https://github.com/php/php-src,0fb7618d6e74b4304d0512f5fe64770e3944dad6,php,php-src,a6bcfeccf773485657e8fd99f121a5810cfe2097,nan,,
SECBENCH,https://github.com/php/php-src,0d1998e34ff487aab6451963d60697dd5b5b0115,php,php-src,2f0d084ab8228e1e5704a3fb66fb1c9cd6bd411e,nan,,
SECBENCH,https://github.com/php/php-src,758af77e9d1c3c6e5aea365bc0d35c385278ad5a,php,php-src,afb6ca2566691a673b7e638ffd7e3181e21d80a3,nan,,
SECBENCH,https://github.com/php/php-src,e41f600365fe9f27727a62a850a4d55416ae856f,php,php-src,c22da81b71abe8c41a94fdea4e95a2bca8ec926d,nan,,
SECBENCH,https://github.com/php/php-src,dcf67c4433bfe4177595be7c5ae68ae4c308e835,php,php-src,e64b5c704543df0e9d1925cf52622b1dd686410e,nan,,
SECBENCH,https://github.com/phpmyadmin/phpmyadmin,d35cba980893aa6e6455fd6e6f14f3e3f1204c52,phpmyadmin,phpmyadmin,2ff7b4cc93eb88325b2ac2930b966208642c1111,nan,,
SECBENCH,https://github.com/phpmyadmin/phpmyadmin,1bc04ec95038f2356ad33752090001bf1c047208,phpmyadmin,phpmyadmin,d32da348c4de2379482a48661ce968a55eebe5c4,nan,,
SECBENCH,https://github.com/phpmyadmin/phpmyadmin,f63e1bb42a37401b2fdfcd2e66cce92b7ea2025c,phpmyadmin,phpmyadmin,951fb4dd79253a3aca8b6e386db77c1affcfc3a9,nan,,
SECBENCH,https://github.com/phpmyadmin/phpmyadmin,c9d93f63940fe960d3b6341d8bfb7b707c87e744,phpmyadmin,phpmyadmin,9ae2b21e220cde1cb9605dc1d3827bcee4cd4ba4,nan,,
SECBENCH,https://github.com/phpmyadmin/phpmyadmin,d32da348c4de2379482a48661ce968a55eebe5c4,phpmyadmin,phpmyadmin,b99b6b6672ff2419f05b05740c80c7a23c1da994,nan,,
SECBENCH,https://github.com/phpmyadmin/phpmyadmin,a4e8d008f407d92c7177bca799c54525ba9032ad,phpmyadmin,phpmyadmin,1daa32fb97b90fd1bf233cae9ed249e37fa175c4,nan,,
SECBENCH,https://github.com/phpmyadmin/phpmyadmin,ee92eb9bab8e2d546756c1d4aec81ec7c8e44b83,phpmyadmin,phpmyadmin,dba2af651a53d5037296a1dc827081a94ef1062c,nan,,
SECBENCH,https://github.com/phpmyadmin/phpmyadmin,50d1a4884306ae6705f0bb665ba71da24089b6fe,phpmyadmin,phpmyadmin,4b133e277f1e7116ff30b2d0000019d1d58749d8,nan,,
SECBENCH,https://github.com/phpmyadmin/phpmyadmin,9b2479b7216dd91a6cc2f231c0fd6b85d457f6e2,phpmyadmin,phpmyadmin,e9e3998949adbacf82b90e9d2061bf56e609a373,nan,,
SECBENCH,https://github.com/phpmyadmin/phpmyadmin,bbccc368173294f8d713a0f4dbfca28560811b33,phpmyadmin,phpmyadmin,2d56821c0f1337ae3fec7e845a396e2b0448fdeb,nan,,
SECBENCH,https://github.com/phpmyadmin/phpmyadmin,3759bdc56de7b742b32f4d0c3f2a452b47dce191,phpmyadmin,phpmyadmin,8f8584bf2ed112fc85b1fd7ebfa0f6cfd74927ad,nan,,
SECBENCH,https://github.com/phpmyadmin/phpmyadmin,d3fafdfba0807068196655e9b6d16c5d1d3ccf8a,phpmyadmin,phpmyadmin,ffa720d90a79c1f33cf4c5a33403d09a67b42a66,nan,,
SECBENCH,https://github.com/phpmyadmin/phpmyadmin,ae67d35cdc00eee733c278c91ab547db5d47a217,phpmyadmin,phpmyadmin,a564d981e9ef5022d69b2720d6a6126c73c74637,nan,,
SECBENCH,https://github.com/phpmyadmin/phpmyadmin,4ab34edba6a14dfdad988310a88e1b3770c6ab64,phpmyadmin,phpmyadmin,cbcf740adbad341c05705de6506908f41a24fbcf,nan,,
SECBENCH,https://github.com/phpmyadmin/phpmyadmin,c79375598d46552fc1717f798a6560f9a1cdc102,phpmyadmin,phpmyadmin,a5716cb3892f1714a97d8808cde9229ccc8752c8,nan,,
SECBENCH,https://github.com/phpmyadmin/phpmyadmin,0933619b6b2534b221817ea3f631cb984c258d6b,phpmyadmin,phpmyadmin,b628fcc8a908d0fecf391cf2cc161691255dbbe6,nan,,
VULAS,https://github.com/pingidentity/ldapsdk,8471904a02438c03965d21367890276bc25fa5a6,pingidentity,ldapsdk,41df75887cd26ee936d4d1e824ee1da77ed77e6d,nan,,
VULAS,https://github.com/pippo-java/pippo,c6b26551a82d2dd32097fcb17c13c3b830916296,pippo-java,pippo,aff3d736775a247f6c54876e8a50d0789ac8a7b1,nan,,
VULAS,https://github.com/pippo-java/pippo,9f36e5891c0b11f840e1e1561ae96d83ba9ce759,pippo-java,pippo,8531461923c325063473fa73a864a73676482ed0,nan,,
VULAS,https://github.com/pivotal-cf/spring-cloud-sso-connector,ef647a2acf2363c6018e8543d665ac8862593372,pivotal-cf,spring-cloud-sso-connector,9531430217eb95f9c70e1728d0213b605ffbaa2c,nan,,
SECBENCH,https://github.com/postgres/postgres,0a73f69cb4842f46c1a080b3375b0f268ba1e5de,postgres,postgres,11cb598c397eaa18916c1a0f944f3ead05dab971,nan,,
SECBENCH,https://github.com/postgres/postgres,acf09c64b0264715a4e29d3e04b5ca274350765a,postgres,postgres,f0f137599ae5af43f15363f921744bd3c2361966,nan,,
SECBENCH,https://github.com/postgres/postgres,a7a012d1677cc81e32c2dfda1aa9ec083fe6a295,postgres,postgres,47f14e7ddf4a1e139ca1a05e673be4f1d3c1dc06,nan,,
SECBENCH,https://github.com/postgres/postgres,fcd15f13581f6d75c63d213220d5a94889206c1b,postgres,postgres,41f18f021a0882eccbeca62e2ed4b66c6b96e9c9,nan,,
SECBENCH,https://github.com/PrestaShop/PrestaShop,d10cef87f99c60f6213f336220efc49f3821bcbc,PrestaShop,PrestaShop,ab2af6ff20716afccb4e828c9c151b56d2d3f6eb,nan,,
VULAS-M,https://github.com/primefaces/primefaces,afcec249b82cad60978e8ecb3926822d3f51b25a,primefaces,primefaces,492d3dfe4346ea8132fda8fa4e12a9eb43d7124c,nan,,
VULAS,https://github.com/pslegr/core-1,8131f15003f5bec73d475d2b724472e4b87d0757,pslegr,core-1,fdb79dda3fa0a3886b8ef29271605ce1f0ed0fa2,nan,,
SECBENCH,https://github.com/Pylons/pyramid,082d3b2cb9127f8acfd4d081e69c427a37bae91d,Pylons,pyramid,a6db36c984bd69f8a6aba80ad6db435cd4b1b93c,nan,,
SECBENCH,https://github.com/Pylons/pyramid,13906d6a2eb8c852d32752dca9e06e7d203d86d8,Pylons,pyramid,5a20b131b921362785dda87409ca8eb3a1a9c6a1,nan,,
SECBENCH,https://github.com/Pylons/pyramid,3a6cbcce80b5292082b2f4e2f920d2df127e2774,Pylons,pyramid,cefcf8732b9e17bcde5b2b16fdd9c5118caa3f83,nan,,
SECBENCH,https://github.com/Pylons/pyramid,b809c72a6fc6d286373dea1fcfe6f674efea24a5,Pylons,pyramid,4517ec56047d5f33e0b190b69be2be1029612c05,nan,,
VULAS,https://github.com/qos-ch/logback,f46044b805bca91efe5fd6afe52257cd02f775f8,qos-ch,logback,909afb9d677cbe35c5f92c4f802e6d6c30f85da3,nan,,
SECBENCH,https://github.com/raspberrypi/linux,fc878efe84c342441706fcdf776e08fe455fe9c1,raspberrypi,linux,9f0df936b1b93a7fab5b9ed73009f43369c121ea,nan,,
SECBENCH,https://github.com/realm/realm-cocoa,37c6d421472bb89d0711b99cabaada1e9976bb0f,realm,realm-cocoa,9a623ef0e43e8f0bcd829393e1737f4b6de82e71,nan,,
SECBENCH,https://github.com/realm/realm-cocoa,d4184aa26cfa4e99b6e36502aee7f685e122facc,realm,realm-cocoa,b9a5e082c0d848e94efe2672c54e746b8fd616a5:946e0a4a2e59a3bdf22c9a9220c1746b6bbdc022,nan,,
SECBENCH,https://github.com/realm/realm-cocoa,45b8dcf36cdda8819cf0b98c233ee8d9fe7b2006,realm,realm-cocoa,784274fe641361e7292402b3d46c4aad2a8eb211:e8df22a1f676531f9454015cbdb1155dd3669020,nan,,
SECBENCH,https://github.com/realm/realm-cocoa,04ca766cbbdec1ba417f90f038c9376170edbc12,realm,realm-cocoa,8ceae74eb169a98676da084b7e1667d51c765bc2,nan,,
SECBENCH,https://github.com/realm/realm-cocoa,9d3890e96f0ebbd358f5f2d5ee619dea7f8e7310,realm,realm-cocoa,210dcc41d0487e5bb86a159d23e048e802a1997c,nan,,
SECBENCH,https://github.com/realm/realm-cocoa,389737432e18d99fb40e333e80478b8efb43e40d,realm,realm-cocoa,0a4d63499a7a99e8c135c713b96cea851119e978,nan,,
SECBENCH,https://github.com/realm/realm-cocoa,77329db68ebd778e4f9eb63de47879f63ac118b0,realm,realm-cocoa,dd718fc2911f5321f1d8ca37d47632a3bea40739:593b8ac16329e7095e1de6ab6bbb8395d25e6de8,nan,,
SECBENCH,https://github.com/realm/realm-cocoa,4401ff8f740341498d211fd4f33a6d43675f0789,realm,realm-cocoa,208094562f732387ff8e62d5994b5d311dfcdfe1,nan,,
SECBENCH,https://github.com/realm/realm-cocoa,30be0ce78d908e5e0d99918a18ce3a554e45b5cb,realm,realm-cocoa,7964a8970bd3ebd8d520c84d0d6fe3b258769a73:627814ccf80cc6872588b8c37e88845ca43a2d5d,nan,,
SECBENCH,https://github.com/realm/realm-cocoa,e20ecff78ffe34cbfb5d6fcfcf334deef82803d3,realm,realm-cocoa,d24a6b33ee7048dca2e6cd94ac3ed4a2904644d7,nan,,
SECBENCH,https://github.com/realm/realm-cocoa,71c22186fa7ef3626a26201c134ef2cef8a53189,realm,realm-cocoa,13c6bc97eb6161671fcb39fff109c7cbf4ee2e31,nan,,
VULAS-M,https://github.com/restlet/restlet-framework-java,12cc79b3953c7bd276e9f1cae2fbfdb9c1a6f07,restlet,restlet-framework-java,f4cb976e1ac3301682a215c20d931d4c89d1b1f8,nan,,
VULAS-M,https://github.com/restlet/restlet-framework-java,97a8d1d62612683817c785e99c4166bcde8cf1c,restlet,restlet-framework-java,87d432633aac573b056fb188eb450a2833db1ad6,nan,,
SECBENCH,https://github.com/reverse-shell/routersploit,4fc0d9b2eb43ea0370af527c4f565cea2cb93b5a,reverse-shell,routersploit,ed9dae7591e196c8f7c1511f0a200640544d3c5b:235446adfa3281ea749355a461f590be4bf324e9,nan,,
VULAS,https://github.com/rhuss/jolokia,2d9b168cfbbf5a6d16fa6e8a5b34503e3dc42364,rhuss,jolokia,ec206b33b9ac139362dab02a3145c90ba0a2827e,nan,,
VULAS,https://github.com/rhuss/jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,rhuss,jolokia,557c23edec6b1321fac9bf73239e6cadfda77a07,nan,,
VULAS-M,https://github.com/rhuss/jolokia,fd7b93da30c61a45bac10d8b311f1b79a74910f,rhuss,jolokia,e4800362e1059ef103387bd55c86b2cb8858a3ed,nan,,
VULAS,https://github.com/ronsigal/Resteasy,9b7d0f574cafdcf3bea5428f3145ab4908fc6d83,ronsigal,Resteasy,9f9f313960e7dcc32369fb8d89f7f3570efc6af8,nan,,
SECBENCH,https://github.com/rs/SDWebImage,6e4fbafa554244c2561cf2cb07c5bda1d4e39210,rs,SDWebImage,0b47342b2f9f5d7eaabf7a6874feb32604dd0f91,nan,,
